# l = 2
# n = 3
# E = -0.05555537
# r	u(r)	R(r)	V(r)
42.25501549	0.00051868	0.00001228	-0.02366583
42.25751548	0.00051834	0.00001227	-0.02366443
42.26001548	0.00051800	0.00001226	-0.02366303
42.26251548	0.00051766	0.00001225	-0.02366163
42.26501547	0.00051732	0.00001224	-0.02366023
42.26751546	0.00051698	0.00001223	-0.02365883
42.27001546	0.00051664	0.00001222	-0.02365743
42.27251545	0.00051630	0.00001221	-0.02365603
42.27501545	0.00051596	0.00001220	-0.02365463
42.27751544	0.00051562	0.00001220	-0.02365323
42.28001544	0.00051528	0.00001219	-0.02365184
42.28251544	0.00051494	0.00001218	-0.02365044
42.28501543	0.00051460	0.00001217	-0.02364904
42.28751542	0.00051426	0.00001216	-0.02364764
42.29001542	0.00051392	0.00001215	-0.02364624
42.29251541	0.00051359	0.00001214	-0.02364485
42.29501541	0.00051325	0.00001213	-0.02364345
42.29751540	0.00051291	0.00001213	-0.02364205
42.30001540	0.00051257	0.00001212	-0.02364065
42.30251540	0.00051224	0.00001211	-0.02363926
42.30501539	0.00051190	0.00001210	-0.02363786
42.30751538	0.00051156	0.00001209	-0.02363646
42.31001538	0.00051123	0.00001208	-0.02363507
42.31251537	0.00051089	0.00001207	-0.02363367
42.31501537	0.00051055	0.00001207	-0.02363227
42.31751536	0.00051022	0.00001206	-0.02363088
42.32001536	0.00050988	0.00001205	-0.02362948
42.32251536	0.00050955	0.00001204	-0.02362809
42.32501535	0.00050921	0.00001203	-0.02362669
42.32751534	0.00050888	0.00001202	-0.02362529
42.33001534	0.00050854	0.00001201	-0.02362390
42.33251533	0.00050821	0.00001201	-0.02362250
42.33501533	0.00050787	0.00001200	-0.02362111
42.33751532	0.00050754	0.00001199	-0.02361971
42.34001532	0.00050720	0.00001198	-0.02361832
42.34251531	0.00050687	0.00001197	-0.02361692
42.34501531	0.00050654	0.00001196	-0.02361553
42.34751530	0.00050620	0.00001195	-0.02361414
42.35001530	0.00050587	0.00001194	-0.02361274
42.35251529	0.00050554	0.00001194	-0.02361135
42.35501529	0.00050520	0.00001193	-0.02360995
42.35751528	0.00050487	0.00001192	-0.02360856
42.36001528	0.00050454	0.00001191	-0.02360717
42.36251527	0.00050421	0.00001190	-0.02360577
42.36501527	0.00050387	0.00001189	-0.02360438
42.36751526	0.00050354	0.00001189	-0.02360299
42.37001526	0.00050321	0.00001188	-0.02360160
42.37251525	0.00050288	0.00001187	-0.02360020
42.37501525	0.00050255	0.00001186	-0.02359881
42.37751524	0.00050222	0.00001185	-0.02359742
42.38001524	0.00050189	0.00001184	-0.02359603
42.38251523	0.00050156	0.00001183	-0.02359464
42.38501523	0.00050123	0.00001183	-0.02359324
42.38751522	0.00050090	0.00001182	-0.02359185
42.39001522	0.00050057	0.00001181	-0.02359046
42.39251521	0.00050024	0.00001180	-0.02358907
42.39501521	0.00049991	0.00001179	-0.02358768
42.39751520	0.00049958	0.00001178	-0.02358629
42.40001520	0.00049925	0.00001177	-0.02358490
42.40251519	0.00049892	0.00001177	-0.02358351
42.40501519	0.00049859	0.00001176	-0.02358212
42.40751518	0.00049826	0.00001175	-0.02358073
42.41001518	0.00049794	0.00001174	-0.02357934
42.41251517	0.00049761	0.00001173	-0.02357795
42.41501517	0.00049728	0.00001172	-0.02357656
42.41751516	0.00049695	0.00001172	-0.02357517
42.42001516	0.00049662	0.00001171	-0.02357378
42.42251515	0.00049630	0.00001170	-0.02357239
42.42501515	0.00049597	0.00001169	-0.02357100
42.42751514	0.00049564	0.00001168	-0.02356961
42.43001514	0.00049532	0.00001167	-0.02356822
42.43251513	0.00049499	0.00001167	-0.02356683
42.43501513	0.00049467	0.00001166	-0.02356544
42.43751512	0.00049434	0.00001165	-0.02356406
42.44001512	0.00049401	0.00001164	-0.02356267
42.44251511	0.00049369	0.00001163	-0.02356128
42.44501511	0.00049336	0.00001162	-0.02355989
42.44751511	0.00049304	0.00001162	-0.02355851
42.45001510	0.00049271	0.00001161	-0.02355712
42.45251509	0.00049239	0.00001160	-0.02355573
42.45501509	0.00049206	0.00001159	-0.02355434
42.45751508	0.00049174	0.00001158	-0.02355296
42.46001508	0.00049142	0.00001157	-0.02355157
42.46251507	0.00049109	0.00001157	-0.02355018
42.46501507	0.00049077	0.00001156	-0.02354880
42.46751507	0.00049045	0.00001155	-0.02354741
42.47001506	0.00049012	0.00001154	-0.02354602
42.47251505	0.00048980	0.00001153	-0.02354464
42.47501505	0.00048948	0.00001152	-0.02354325
42.47751504	0.00048915	0.00001152	-0.02354187
42.48001504	0.00048883	0.00001151	-0.02354048
42.48251503	0.00048851	0.00001150	-0.02353910
42.48501503	0.00048819	0.00001149	-0.02353771
42.48751503	0.00048787	0.00001148	-0.02353633
42.49001502	0.00048754	0.00001147	-0.02353494
42.49251501	0.00048722	0.00001147	-0.02353356
42.49501501	0.00048690	0.00001146	-0.02353217
42.49751500	0.00048658	0.00001145	-0.02353079
42.50001500	0.00048626	0.00001144	-0.02352940
42.50251499	0.00048594	0.00001143	-0.02352802
42.50501499	0.00048562	0.00001143	-0.02352664
42.50751499	0.00048530	0.00001142	-0.02352525
42.51001498	0.00048498	0.00001141	-0.02352387
42.51251497	0.00048466	0.00001140	-0.02352249
42.51501497	0.00048434	0.00001139	-0.02352110
42.51751496	0.00048402	0.00001138	-0.02351972
42.52001496	0.00048370	0.00001138	-0.02351834
42.52251495	0.00048338	0.00001137	-0.02351695
42.52501495	0.00048307	0.00001136	-0.02351557
42.52751495	0.00048275	0.00001135	-0.02351419
42.53001494	0.00048243	0.00001134	-0.02351281
42.53251493	0.00048211	0.00001134	-0.02351142
42.53501493	0.00048179	0.00001133	-0.02351004
42.53751492	0.00048147	0.00001132	-0.02350866
42.54001492	0.00048116	0.00001131	-0.02350728
42.54251491	0.00048084	0.00001130	-0.02350590
42.54501491	0.00048052	0.00001129	-0.02350452
42.54751490	0.00048021	0.00001129	-0.02350314
42.55001490	0.00047989	0.00001128	-0.02350175
42.55251489	0.00047957	0.00001127	-0.02350037
42.55501489	0.00047926	0.00001126	-0.02349899
42.55751488	0.00047894	0.00001125	-0.02349761
42.56001488	0.00047863	0.00001125	-0.02349623
42.56251487	0.00047831	0.00001124	-0.02349485
42.56501487	0.00047799	0.00001123	-0.02349347
42.56751486	0.00047768	0.00001122	-0.02349209
42.57001486	0.00047736	0.00001121	-0.02349071
42.57251485	0.00047705	0.00001121	-0.02348933
42.57501485	0.00047673	0.00001120	-0.02348795
42.57751484	0.00047642	0.00001119	-0.02348658
42.58001484	0.00047611	0.00001118	-0.02348520
42.58251483	0.00047579	0.00001117	-0.02348382
42.58501483	0.00047548	0.00001117	-0.02348244
42.58751482	0.00047516	0.00001116	-0.02348106
42.59001482	0.00047485	0.00001115	-0.02347968
42.59251481	0.00047454	0.00001114	-0.02347830
42.59501481	0.00047423	0.00001113	-0.02347693
42.59751480	0.00047391	0.00001113	-0.02347555
42.60001480	0.00047360	0.00001112	-0.02347417
42.60251479	0.00047329	0.00001111	-0.02347279
42.60501479	0.00047298	0.00001110	-0.02347142
42.60751478	0.00047266	0.00001109	-0.02347004
42.61001478	0.00047235	0.00001109	-0.02346866
42.61251477	0.00047204	0.00001108	-0.02346728
42.61501477	0.00047173	0.00001107	-0.02346591
42.61751476	0.00047142	0.00001106	-0.02346453
42.62001476	0.00047111	0.00001105	-0.02346315
42.62251475	0.00047080	0.00001105	-0.02346178
42.62501475	0.00047048	0.00001104	-0.02346040
42.62751474	0.00047017	0.00001103	-0.02345903
42.63001474	0.00046986	0.00001102	-0.02345765
42.63251473	0.00046955	0.00001101	-0.02345628
42.63501473	0.00046924	0.00001101	-0.02345490
42.63751472	0.00046893	0.00001100	-0.02345352
42.64001472	0.00046863	0.00001099	-0.02345215
42.64251471	0.00046832	0.00001098	-0.02345077
42.64501471	0.00046801	0.00001097	-0.02344940
42.64751470	0.00046770	0.00001097	-0.02344803
42.65001470	0.00046739	0.00001096	-0.02344665
42.65251470	0.00046708	0.00001095	-0.02344528
42.65501469	0.00046677	0.00001094	-0.02344390
42.65751468	0.00046647	0.00001094	-0.02344253
42.66001468	0.00046616	0.00001093	-0.02344115
42.66251467	0.00046585	0.00001092	-0.02343978
42.66501467	0.00046554	0.00001091	-0.02343841
42.66751466	0.00046524	0.00001090	-0.02343703
42.67001466	0.00046493	0.00001090	-0.02343566
42.67251466	0.00046462	0.00001089	-0.02343429
42.67501465	0.00046431	0.00001088	-0.02343292
42.67751464	0.00046401	0.00001087	-0.02343154
42.68001464	0.00046370	0.00001086	-0.02343017
42.68251463	0.00046340	0.00001086	-0.02342880
42.68501463	0.00046309	0.00001085	-0.02342743
42.68751462	0.00046278	0.00001084	-0.02342605
42.69001462	0.00046248	0.00001083	-0.02342468
42.69251462	0.00046217	0.00001083	-0.02342331
42.69501461	0.00046187	0.00001082	-0.02342194
42.69751460	0.00046156	0.00001081	-0.02342057
42.70001460	0.00046126	0.00001080	-0.02341920
42.70251459	0.00046095	0.00001079	-0.02341782
42.70501459	0.00046065	0.00001079	-0.02341645
42.70751458	0.00046035	0.00001078	-0.02341508
42.71001458	0.00046004	0.00001077	-0.02341371
42.71251458	0.00045974	0.00001076	-0.02341234
42.71501457	0.00045943	0.00001076	-0.02341097
42.71751456	0.00045913	0.00001075	-0.02340960
42.72001456	0.00045883	0.00001074	-0.02340823
42.72251455	0.00045853	0.00001073	-0.02340686
42.72501455	0.00045822	0.00001072	-0.02340549
42.72751454	0.00045792	0.00001072	-0.02340412
42.73001454	0.00045762	0.00001071	-0.02340275
42.73251453	0.00045732	0.00001070	-0.02340138
42.73501453	0.00045701	0.00001069	-0.02340002
42.73751452	0.00045671	0.00001069	-0.02339865
42.74001452	0.00045641	0.00001068	-0.02339728
42.74251451	0.00045611	0.00001067	-0.02339591
42.74501451	0.00045581	0.00001066	-0.02339454
42.74751450	0.00045551	0.00001066	-0.02339317
42.75001450	0.00045521	0.00001065	-0.02339180
42.75251449	0.00045490	0.00001064	-0.02339044
42.75501449	0.00045460	0.00001063	-0.02338907
42.75751448	0.00045430	0.00001063	-0.02338770
42.76001448	0.00045400	0.00001062	-0.02338633
42.76251447	0.00045370	0.00001061	-0.02338497
42.76501447	0.00045340	0.00001060	-0.02338360
42.76751446	0.00045310	0.00001059	-0.02338223
42.77001446	0.00045281	0.00001059	-0.02338087
42.77251445	0.00045251	0.00001058	-0.02337950
42.77501445	0.00045221	0.00001057	-0.02337813
42.77751444	0.00045191	0.00001056	-0.02337677
42.78001444	0.00045161	0.00001056	-0.02337540
42.78251443	0.00045131	0.00001055	-0.02337404
42.78501443	0.00045101	0.00001054	-0.02337267
42.78751442	0.00045072	0.00001053	-0.02337130
42.79001442	0.00045042	0.00001053	-0.02336994
42.79251441	0.00045012	0.00001052	-0.02336857
42.79501441	0.00044982	0.00001051	-0.02336721
42.79751440	0.00044953	0.00001050	-0.02336584
42.80001440	0.00044923	0.00001050	-0.02336448
42.80251439	0.00044893	0.00001049	-0.02336311
42.80501439	0.00044864	0.00001048	-0.02336175
42.80751438	0.00044834	0.00001047	-0.02336038
42.81001438	0.00044804	0.00001047	-0.02335902
42.81251437	0.00044775	0.00001046	-0.02335766
42.81501437	0.00044745	0.00001045	-0.02335629
42.81751436	0.00044716	0.00001044	-0.02335493
42.82001436	0.00044686	0.00001044	-0.02335357
42.82251435	0.00044656	0.00001043	-0.02335220
42.82501435	0.00044627	0.00001042	-0.02335084
42.82751434	0.00044597	0.00001041	-0.02334948
42.83001434	0.00044568	0.00001041	-0.02334811
42.83251433	0.00044539	0.00001040	-0.02334675
42.83501433	0.00044509	0.00001039	-0.02334539
42.83751433	0.00044480	0.00001038	-0.02334402
42.84001432	0.00044450	0.00001038	-0.02334266
42.84251431	0.00044421	0.00001037	-0.02334130
42.84501431	0.00044392	0.00001036	-0.02333994
42.84751430	0.00044362	0.00001035	-0.02333858
42.85001430	0.00044333	0.00001035	-0.02333722
42.85251429	0.00044304	0.00001034	-0.02333585
42.85501429	0.00044274	0.00001033	-0.02333449
42.85751429	0.00044245	0.00001032	-0.02333313
42.86001428	0.00044216	0.00001032	-0.02333177
42.86251427	0.00044187	0.00001031	-0.02333041
42.86501427	0.00044157	0.00001030	-0.02332905
42.86751426	0.00044128	0.00001029	-0.02332769
42.87001426	0.00044099	0.00001029	-0.02332633
42.87251425	0.00044070	0.00001028	-0.02332497
42.87501425	0.00044041	0.00001027	-0.02332361
42.87751425	0.00044012	0.00001026	-0.02332225
42.88001424	0.00043982	0.00001026	-0.02332089
42.88251423	0.00043953	0.00001025	-0.02331953
42.88501423	0.00043924	0.00001024	-0.02331817
42.88751422	0.00043895	0.00001023	-0.02331681
42.89001422	0.00043866	0.00001023	-0.02331545
42.89251421	0.00043837	0.00001022	-0.02331409
42.89501421	0.00043808	0.00001021	-0.02331273
42.89751421	0.00043779	0.00001021	-0.02331137
42.90001420	0.00043750	0.00001020	-0.02331002
42.90251419	0.00043721	0.00001019	-0.02330866
42.90501419	0.00043692	0.00001018	-0.02330730
42.90751418	0.00043664	0.00001018	-0.02330594
42.91001418	0.00043635	0.00001017	-0.02330458
42.91251417	0.00043606	0.00001016	-0.02330323
42.91501417	0.00043577	0.00001015	-0.02330187
42.91751417	0.00043548	0.00001015	-0.02330051
42.92001416	0.00043519	0.00001014	-0.02329915
42.92251415	0.00043491	0.00001013	-0.02329780
42.92501415	0.00043462	0.00001013	-0.02329644
42.92751414	0.00043433	0.00001012	-0.02329508
42.93001414	0.00043404	0.00001011	-0.02329373
42.93251413	0.00043376	0.00001010	-0.02329237
42.93501413	0.00043347	0.00001010	-0.02329101
42.93751412	0.00043318	0.00001009	-0.02328966
42.94001412	0.00043290	0.00001008	-0.02328830
42.94251411	0.00043261	0.00001007	-0.02328695
42.94501411	0.00043232	0.00001007	-0.02328559
42.94751410	0.00043204	0.00001006	-0.02328423
42.95001410	0.00043175	0.00001005	-0.02328288
42.95251409	0.00043147	0.00001005	-0.02328152
42.95501409	0.00043118	0.00001004	-0.02328017
42.95751408	0.00043090	0.00001003	-0.02327881
42.96001408	0.00043061	0.00001002	-0.02327746
42.96251407	0.00043033	0.00001002	-0.02327611
42.96501407	0.00043004	0.00001001	-0.02327475
42.96751406	0.00042976	0.00001000	-0.02327340
42.97001406	0.00042947	0.00000999	-0.02327204
42.97251405	0.00042919	0.00000999	-0.02327069
42.97501405	0.00042890	0.00000998	-0.02326934
42.97751404	0.00042862	0.00000997	-0.02326798
42.98001404	0.00042834	0.00000997	-0.02326663
42.98251403	0.00042805	0.00000996	-0.02326527
42.98501403	0.00042777	0.00000995	-0.02326392
42.98751402	0.00042749	0.00000994	-0.02326257
42.99001402	0.00042720	0.00000994	-0.02326122
42.99251401	0.00042692	0.00000993	-0.02325986
42.99501401	0.00042664	0.00000992	-0.02325851
42.99751400	0.00042636	0.00000992	-0.02325716
43.00001400	0.00042607	0.00000991	-0.02325581
43.00251399	0.00042579	0.00000990	-0.02325445
43.00501399	0.00042551	0.00000989	-0.02325310
43.00751398	0.00042523	0.00000989	-0.02325175
43.01001398	0.00042495	0.00000988	-0.02325040
43.01251397	0.00042467	0.00000987	-0.02324905
43.01501397	0.00042438	0.00000987	-0.02324770
43.01751396	0.00042410	0.00000986	-0.02324635
43.02001396	0.00042382	0.00000985	-0.02324499
43.02251395	0.00042354	0.00000984	-0.02324364
43.02501395	0.00042326	0.00000984	-0.02324229
43.02751394	0.00042298	0.00000983	-0.02324094
43.03001394	0.00042270	0.00000982	-0.02323959
43.03251393	0.00042242	0.00000982	-0.02323824
43.03501393	0.00042214	0.00000981	-0.02323689
43.03751392	0.00042186	0.00000980	-0.02323554
43.04001392	0.00042158	0.00000980	-0.02323419
43.04251392	0.00042130	0.00000979	-0.02323284
43.04501391	0.00042103	0.00000978	-0.02323149
43.04751390	0.00042075	0.00000977	-0.02323015
43.05001390	0.00042047	0.00000977	-0.02322880
43.05251389	0.00042019	0.00000976	-0.02322745
43.05501389	0.00041991	0.00000975	-0.02322610
43.05751388	0.00041963	0.00000975	-0.02322475
43.06001388	0.00041936	0.00000974	-0.02322340
43.06251388	0.00041908	0.00000973	-0.02322205
43.06501387	0.00041880	0.00000972	-0.02322071
43.06751386	0.00041852	0.00000972	-0.02321936
43.07001386	0.00041825	0.00000971	-0.02321801
43.07251385	0.00041797	0.00000970	-0.02321666
43.07501385	0.00041769	0.00000970	-0.02321531
43.07751384	0.00041742	0.00000969	-0.02321397
43.08001384	0.00041714	0.00000968	-0.02321262
43.08251384	0.00041686	0.00000968	-0.02321127
43.08501383	0.00041659	0.00000967	-0.02320993
43.08751382	0.00041631	0.00000966	-0.02320858
43.09001382	0.00041604	0.00000966	-0.02320723
43.09251381	0.00041576	0.00000965	-0.02320589
43.09501381	0.00041548	0.00000964	-0.02320454
43.09751380	0.00041521	0.00000963	-0.02320319
43.10001380	0.00041493	0.00000963	-0.02320185
43.10251380	0.00041466	0.00000962	-0.02320050
43.10501379	0.00041438	0.00000961	-0.02319916
43.10751378	0.00041411	0.00000961	-0.02319781
43.11001378	0.00041384	0.00000960	-0.02319647
43.11251377	0.00041356	0.00000959	-0.02319512
43.11501377	0.00041329	0.00000959	-0.02319378
43.11751376	0.00041301	0.00000958	-0.02319243
43.12001376	0.00041274	0.00000957	-0.02319109
43.12251375	0.00041247	0.00000956	-0.02318974
43.12501375	0.00041219	0.00000956	-0.02318840
43.12751374	0.00041192	0.00000955	-0.02318705
43.13001374	0.00041165	0.00000954	-0.02318571
43.13251373	0.00041137	0.00000954	-0.02318437
43.13501373	0.00041110	0.00000953	-0.02318302
43.13751372	0.00041083	0.00000952	-0.02318168
43.14001372	0.00041056	0.00000952	-0.02318034
43.14251371	0.00041029	0.00000951	-0.02317899
43.14501371	0.00041001	0.00000950	-0.02317765
43.14751370	0.00040974	0.00000950	-0.02317631
43.15001370	0.00040947	0.00000949	-0.02317496
43.15251369	0.00040920	0.00000948	-0.02317362
43.15501369	0.00040893	0.00000948	-0.02317228
43.15751368	0.00040866	0.00000947	-0.02317094
43.16001368	0.00040839	0.00000946	-0.02316959
43.16251367	0.00040812	0.00000946	-0.02316825
43.16501367	0.00040784	0.00000945	-0.02316691
43.16751366	0.00040757	0.00000944	-0.02316557
43.17001366	0.00040730	0.00000943	-0.02316423
43.17251365	0.00040703	0.00000943	-0.02316289
43.17501365	0.00040676	0.00000942	-0.02316154
43.17751364	0.00040649	0.00000941	-0.02316020
43.18001364	0.00040623	0.00000941	-0.02315886
43.18251363	0.00040596	0.00000940	-0.02315752
43.18501363	0.00040569	0.00000939	-0.02315618
43.18751362	0.00040542	0.00000939	-0.02315484
43.19001362	0.00040515	0.00000938	-0.02315350
43.19251361	0.00040488	0.00000937	-0.02315216
43.19501361	0.00040461	0.00000937	-0.02315082
43.19751360	0.00040434	0.00000936	-0.02314948
43.20001360	0.00040408	0.00000935	-0.02314814
43.20251359	0.00040381	0.00000935	-0.02314680
43.20501359	0.00040354	0.00000934	-0.02314546
43.20751358	0.00040327	0.00000933	-0.02314412
43.21001358	0.00040301	0.00000933	-0.02314278
43.21251357	0.00040274	0.00000932	-0.02314144
43.21501357	0.00040247	0.00000931	-0.02314011
43.21751356	0.00040220	0.00000931	-0.02313877
43.22001356	0.00040194	0.00000930	-0.02313743
43.22251355	0.00040167	0.00000929	-0.02313609
43.22501355	0.00040140	0.00000929	-0.02313475
43.22751355	0.00040114	0.00000928	-0.02313341
43.23001354	0.00040087	0.00000927	-0.02313208
43.23251353	0.00040061	0.00000927	-0.02313074
43.23501353	0.00040034	0.00000926	-0.02312940
43.23751352	0.00040008	0.00000925	-0.02312806
43.24001352	0.00039981	0.00000925	-0.02312673
43.24251351	0.00039954	0.00000924	-0.02312539
43.24501351	0.00039928	0.00000923	-0.02312405
43.24751351	0.00039901	0.00000923	-0.02312272
43.25001350	0.00039875	0.00000922	-0.02312138
43.25251349	0.00039849	0.00000921	-0.02312004
43.25501349	0.00039822	0.00000921	-0.02311871
43.25751348	0.00039796	0.00000920	-0.02311737
43.26001348	0.00039769	0.00000919	-0.02311604
43.26251347	0.00039743	0.00000919	-0.02311470
43.26501347	0.00039717	0.00000918	-0.02311336
43.26751347	0.00039690	0.00000917	-0.02311203
43.27001346	0.00039664	0.00000917	-0.02311069
43.27251345	0.00039638	0.00000916	-0.02310936
43.27501345	0.00039611	0.00000915	-0.02310802
43.27751344	0.00039585	0.00000915	-0.02310669
43.28001344	0.00039559	0.00000914	-0.02310535
43.28251343	0.00039533	0.00000913	-0.02310402
43.28501343	0.00039506	0.00000913	-0.02310268
43.28751343	0.00039480	0.00000912	-0.02310135
43.29001342	0.00039454	0.00000911	-0.02310002
43.29251341	0.00039428	0.00000911	-0.02309868
43.29501341	0.00039402	0.00000910	-0.02309735
43.29751340	0.00039375	0.00000909	-0.02309601
43.30001340	0.00039349	0.00000909	-0.02309468
43.30251339	0.00039323	0.00000908	-0.02309335
43.30501339	0.00039297	0.00000907	-0.02309201
43.30751339	0.00039271	0.00000907	-0.02309068
43.31001338	0.00039245	0.00000906	-0.02308935
43.31251337	0.00039219	0.00000905	-0.02308802
43.31501337	0.00039193	0.00000905	-0.02308668
43.31751336	0.00039167	0.00000904	-0.02308535
43.32001336	0.00039141	0.00000904	-0.02308402
43.32251335	0.00039115	0.00000903	-0.02308269
43.32501335	0.00039089	0.00000902	-0.02308135
43.32751334	0.00039063	0.00000902	-0.02308002
43.33001334	0.00039037	0.00000901	-0.02307869
43.33251333	0.00039011	0.00000900	-0.02307736
43.33501333	0.00038985	0.00000900	-0.02307603
43.33751332	0.00038959	0.00000899	-0.02307470
43.34001332	0.00038933	0.00000898	-0.02307337
43.34251331	0.00038908	0.00000898	-0.02307204
43.34501331	0.00038882	0.00000897	-0.02307070
43.34751330	0.00038856	0.00000896	-0.02306937
43.35001330	0.00038830	0.00000896	-0.02306804
43.35251329	0.00038804	0.00000895	-0.02306671
43.35501329	0.00038779	0.00000894	-0.02306538
43.35751328	0.00038753	0.00000894	-0.02306405
43.36001328	0.00038727	0.00000893	-0.02306272
43.36251327	0.00038701	0.00000893	-0.02306139
43.36501327	0.00038676	0.00000892	-0.02306006
43.36751326	0.00038650	0.00000891	-0.02305874
43.37001326	0.00038624	0.00000891	-0.02305741
43.37251325	0.00038599	0.00000890	-0.02305608
43.37501325	0.00038573	0.00000889	-0.02305475
43.37751324	0.00038548	0.00000889	-0.02305342
43.38001324	0.00038522	0.00000888	-0.02305209
43.38251323	0.00038496	0.00000887	-0.02305076
43.38501323	0.00038471	0.00000887	-0.02304943
43.38751322	0.00038445	0.00000886	-0.02304811
43.39001322	0.00038420	0.00000885	-0.02304678
43.39251321	0.00038394	0.00000885	-0.02304545
43.39501321	0.00038369	0.00000884	-0.02304412
43.39751320	0.00038343	0.00000884	-0.02304279
43.40001320	0.00038318	0.00000883	-0.02304147
43.40251319	0.00038292	0.00000882	-0.02304014
43.40501319	0.00038267	0.00000882	-0.02303881
43.40751318	0.00038241	0.00000881	-0.02303749
43.41001318	0.00038216	0.00000880	-0.02303616
43.41251317	0.00038191	0.00000880	-0.02303483
43.41501317	0.00038165	0.00000879	-0.02303351
43.41751316	0.00038140	0.00000878	-0.02303218
43.42001316	0.00038115	0.00000878	-0.02303085
43.42251315	0.00038089	0.00000877	-0.02302953
43.42501315	0.00038064	0.00000877	-0.02302820
43.42751314	0.00038039	0.00000876	-0.02302688
43.43001314	0.00038013	0.00000875	-0.02302555
43.43251314	0.00037988	0.00000875	-0.02302423
43.43501313	0.00037963	0.00000874	-0.02302290
43.43751312	0.00037938	0.00000873	-0.02302158
43.44001312	0.00037912	0.00000873	-0.02302025
43.44251311	0.00037887	0.00000872	-0.02301893
43.44501311	0.00037862	0.00000871	-0.02301760
43.44751310	0.00037837	0.00000871	-0.02301628
43.45001310	0.00037812	0.00000870	-0.02301495
43.45251310	0.00037787	0.00000870	-0.02301363
43.45501309	0.00037762	0.00000869	-0.02301230
43.45751308	0.00037736	0.00000868	-0.02301098
43.46001308	0.00037711	0.00000868	-0.02300966
43.46251307	0.00037686	0.00000867	-0.02300833
43.46501307	0.00037661	0.00000866	-0.02300701
43.46751306	0.00037636	0.00000866	-0.02300569
43.47001306	0.00037611	0.00000865	-0.02300436
43.47251306	0.00037586	0.00000865	-0.02300304
43.47501305	0.00037561	0.00000864	-0.02300172
43.47751304	0.00037536	0.00000863	-0.02300040
43.48001304	0.00037511	0.00000863	-0.02299907
43.48251303	0.00037486	0.00000862	-0.02299775
43.48501303	0.00037461	0.00000861	-0.02299643
43.48751302	0.00037437	0.00000861	-0.02299511
43.49001302	0.00037412	0.00000860	-0.02299378
43.49251302	0.00037387	0.00000860	-0.02299246
43.49501301	0.00037362	0.00000859	-0.02299114
43.49751300	0.00037337	0.00000858	-0.02298982
43.50001300	0.00037312	0.00000858	-0.02298850
43.50251299	0.00037288	0.00000857	-0.02298718
43.50501299	0.00037263	0.00000857	-0.02298586
43.50751298	0.00037238	0.00000856	-0.02298454
43.51001298	0.00037213	0.00000855	-0.02298322
43.51251297	0.00037188	0.00000855	-0.02298189
43.51501297	0.00037164	0.00000854	-0.02298057
43.51751296	0.00037139	0.00000853	-0.02297925
43.52001296	0.00037114	0.00000853	-0.02297793
43.52251295	0.00037090	0.00000852	-0.02297661
43.52501295	0.00037065	0.00000852	-0.02297529
43.52751294	0.00037040	0.00000851	-0.02297398
43.53001294	0.00037016	0.00000850	-0.02297266
43.53251293	0.00036991	0.00000850	-0.02297134
43.53501293	0.00036966	0.00000849	-0.02297002
43.53751292	0.00036942	0.00000849	-0.02296870
43.54001292	0.00036917	0.00000848	-0.02296738
43.54251291	0.00036893	0.00000847	-0.02296606
43.54501291	0.00036868	0.00000847	-0.02296474
43.54751290	0.00036844	0.00000846	-0.02296342
43.55001290	0.00036819	0.00000845	-0.02296211
43.55251289	0.00036795	0.00000845	-0.02296079
43.55501289	0.00036770	0.00000844	-0.02295947
43.55751288	0.00036746	0.00000844	-0.02295815
43.56001288	0.00036721	0.00000843	-0.02295683
43.56251287	0.00036697	0.00000842	-0.02295552
43.56501287	0.00036673	0.00000842	-0.02295420
43.56751286	0.00036648	0.00000841	-0.02295288
43.57001286	0.00036624	0.00000841	-0.02295157
43.57251285	0.00036599	0.00000840	-0.02295025
43.57501285	0.00036575	0.00000839	-0.02294893
43.57751284	0.00036551	0.00000839	-0.02294762
43.58001284	0.00036526	0.00000838	-0.02294630
43.58251283	0.00036502	0.00000838	-0.02294498
43.58501283	0.00036478	0.00000837	-0.02294367
43.58751282	0.00036454	0.00000836	-0.02294235
43.59001282	0.00036429	0.00000836	-0.02294103
43.59251281	0.00036405	0.00000835	-0.02293972
43.59501281	0.00036381	0.00000835	-0.02293840
43.59751280	0.00036357	0.00000834	-0.02293709
43.60001280	0.00036332	0.00000833	-0.02293577
43.60251279	0.00036308	0.00000833	-0.02293446
43.60501279	0.00036284	0.00000832	-0.02293314
43.60751278	0.00036260	0.00000832	-0.02293183
43.61001278	0.00036236	0.00000831	-0.02293051
43.61251277	0.00036212	0.00000830	-0.02292920
43.61501277	0.00036188	0.00000830	-0.02292789
43.61751276	0.00036164	0.00000829	-0.02292657
43.62001276	0.00036139	0.00000829	-0.02292526
43.62251275	0.00036115	0.00000828	-0.02292394
43.62501275	0.00036091	0.00000827	-0.02292263
43.62751274	0.00036067	0.00000827	-0.02292132
43.63001274	0.00036043	0.00000826	-0.02292000
43.63251273	0.00036019	0.00000826	-0.02291869
43.63501273	0.00035995	0.00000825	-0.02291738
43.63751273	0.00035971	0.00000824	-0.02291606
43.64001272	0.00035947	0.00000824	-0.02291475
43.64251271	0.00035924	0.00000823	-0.02291344
43.64501271	0.00035900	0.00000823	-0.02291213
43.64751270	0.00035876	0.00000822	-0.02291081
