# l = 1
# n = 2
# E = -0.12499976
# r	u(r)	R(r)	V(r)
40.26501947	0.00000060	0.00000001	-0.02483545
40.26751946	0.00000060	0.00000001	-0.02483391
40.27001946	0.00000060	0.00000001	-0.02483237
40.27251946	0.00000060	0.00000001	-0.02483083
40.27501945	0.00000059	0.00000001	-0.02482929
40.27751944	0.00000059	0.00000001	-0.02482775
40.28001944	0.00000059	0.00000001	-0.02482620
40.28251943	0.00000059	0.00000001	-0.02482466
40.28501943	0.00000059	0.00000001	-0.02482312
40.28751942	0.00000059	0.00000001	-0.02482158
40.29001942	0.00000059	0.00000001	-0.02482004
40.29251942	0.00000059	0.00000001	-0.02481850
40.29501941	0.00000059	0.00000001	-0.02481696
40.29751940	0.00000059	0.00000001	-0.02481542
40.30001940	0.00000059	0.00000001	-0.02481388
40.30251939	0.00000059	0.00000001	-0.02481234
40.30501939	0.00000059	0.00000001	-0.02481081
40.30751938	0.00000059	0.00000001	-0.02480927
40.31001938	0.00000059	0.00000001	-0.02480773
40.31251938	0.00000058	0.00000001	-0.02480619
40.31501937	0.00000058	0.00000001	-0.02480465
40.31751936	0.00000058	0.00000001	-0.02480311
40.32001936	0.00000058	0.00000001	-0.02480158
40.32251935	0.00000058	0.00000001	-0.02480004
40.32501935	0.00000058	0.00000001	-0.02479850
40.32751934	0.00000058	0.00000001	-0.02479696
40.33001934	0.00000058	0.00000001	-0.02479543
40.33251934	0.00000058	0.00000001	-0.02479389
40.33501933	0.00000058	0.00000001	-0.02479235
40.33751932	0.00000058	0.00000001	-0.02479082
40.34001932	0.00000058	0.00000001	-0.02478928
40.34251931	0.00000058	0.00000001	-0.02478774
40.34501931	0.00000058	0.00000001	-0.02478621
40.34751930	0.00000058	0.00000001	-0.02478467
40.35001930	0.00000058	0.00000001	-0.02478314
40.35251930	0.00000057	0.00000001	-0.02478160
40.35501929	0.00000057	0.00000001	-0.02478006
40.35751928	0.00000057	0.00000001	-0.02477853
40.36001928	0.00000057	0.00000001	-0.02477700
40.36251927	0.00000057	0.00000001	-0.02477546
40.36501927	0.00000057	0.00000001	-0.02477393
40.36751926	0.00000057	0.00000001	-0.02477239
40.37001926	0.00000057	0.00000001	-0.02477086
40.37251926	0.00000057	0.00000001	-0.02476932
40.37501925	0.00000057	0.00000001	-0.02476779
40.37751924	0.00000057	0.00000001	-0.02476626
40.38001924	0.00000057	0.00000001	-0.02476472
40.38251923	0.00000057	0.00000001	-0.02476319
40.38501923	0.00000057	0.00000001	-0.02476166
40.38751922	0.00000057	0.00000001	-0.02476012
40.39001922	0.00000056	0.00000001	-0.02475859
40.39251922	0.00000056	0.00000001	-0.02475706
40.39501921	0.00000056	0.00000001	-0.02475553
40.39751920	0.00000056	0.00000001	-0.02475400
40.40001920	0.00000056	0.00000001	-0.02475246
40.40251919	0.00000056	0.00000001	-0.02475093
40.40501919	0.00000056	0.00000001	-0.02474940
40.40751918	0.00000056	0.00000001	-0.02474787
40.41001918	0.00000056	0.00000001	-0.02474634
40.41251917	0.00000056	0.00000001	-0.02474481
40.41501917	0.00000056	0.00000001	-0.02474328
40.41751916	0.00000056	0.00000001	-0.02474175
40.42001916	0.00000056	0.00000001	-0.02474022
40.42251915	0.00000056	0.00000001	-0.02473869
40.42501915	0.00000056	0.00000001	-0.02473716
40.42751914	0.00000056	0.00000001	-0.02473563
40.43001914	0.00000055	0.00000001	-0.02473410
40.43251913	0.00000055	0.00000001	-0.02473257
40.43501913	0.00000055	0.00000001	-0.02473104
40.43751912	0.00000055	0.00000001	-0.02472951
40.44001912	0.00000055	0.00000001	-0.02472798
40.44251911	0.00000055	0.00000001	-0.02472645
40.44501911	0.00000055	0.00000001	-0.02472492
40.44751910	0.00000055	0.00000001	-0.02472340
40.45001910	0.00000055	0.00000001	-0.02472187
40.45251909	0.00000055	0.00000001	-0.02472034
40.45501909	0.00000055	0.00000001	-0.02471881
40.45751908	0.00000055	0.00000001	-0.02471728
40.46001908	0.00000055	0.00000001	-0.02471576
40.46251907	0.00000055	0.00000001	-0.02471423
40.46501907	0.00000055	0.00000001	-0.02471270
40.46751906	0.00000055	0.00000001	-0.02471118
40.47001906	0.00000054	0.00000001	-0.02470965
40.47251905	0.00000054	0.00000001	-0.02470812
40.47501905	0.00000054	0.00000001	-0.02470660
40.47751905	0.00000054	0.00000001	-0.02470507
40.48001904	0.00000054	0.00000001	-0.02470355
40.48251903	0.00000054	0.00000001	-0.02470202
40.48501903	0.00000054	0.00000001	-0.02470049
40.48751902	0.00000054	0.00000001	-0.02469897
40.49001902	0.00000054	0.00000001	-0.02469744
40.49251901	0.00000054	0.00000001	-0.02469592
40.49501901	0.00000054	0.00000001	-0.02469440
40.49751901	0.00000054	0.00000001	-0.02469287
40.50001900	0.00000054	0.00000001	-0.02469135
40.50251899	0.00000054	0.00000001	-0.02468982
40.50501899	0.00000054	0.00000001	-0.02468830
40.50751898	0.00000054	0.00000001	-0.02468677
40.51001898	0.00000054	0.00000001	-0.02468525
40.51251897	0.00000053	0.00000001	-0.02468373
40.51501897	0.00000053	0.00000001	-0.02468220
40.51751897	0.00000053	0.00000001	-0.02468068
40.52001896	0.00000053	0.00000001	-0.02467916
40.52251895	0.00000053	0.00000001	-0.02467764
40.52501895	0.00000053	0.00000001	-0.02467611
40.52751894	0.00000053	0.00000001	-0.02467459
40.53001894	0.00000053	0.00000001	-0.02467307
40.53251893	0.00000053	0.00000001	-0.02467155
40.53501893	0.00000053	0.00000001	-0.02467003
40.53751893	0.00000053	0.00000001	-0.02466851
40.54001892	0.00000053	0.00000001	-0.02466698
40.54251891	0.00000053	0.00000001	-0.02466546
40.54501891	0.00000053	0.00000001	-0.02466394
40.54751890	0.00000053	0.00000001	-0.02466242
40.55001890	0.00000053	0.00000001	-0.02466090
40.55251889	0.00000052	0.00000001	-0.02465938
40.55501889	0.00000052	0.00000001	-0.02465786
40.55751889	0.00000052	0.00000001	-0.02465634
40.56001888	0.00000052	0.00000001	-0.02465482
40.56251887	0.00000052	0.00000001	-0.02465330
40.56501887	0.00000052	0.00000001	-0.02465178
40.56751886	0.00000052	0.00000001	-0.02465026
40.57001886	0.00000052	0.00000001	-0.02464874
40.57251885	0.00000052	0.00000001	-0.02464722
40.57501885	0.00000052	0.00000001	-0.02464571
40.57751885	0.00000052	0.00000001	-0.02464419
40.58001884	0.00000052	0.00000001	-0.02464267
40.58251883	0.00000052	0.00000001	-0.02464115
40.58501883	0.00000052	0.00000001	-0.02463963
40.58751882	0.00000052	0.00000001	-0.02463812
40.59001882	0.00000052	0.00000001	-0.02463660
40.59251881	0.00000052	0.00000001	-0.02463508
40.59501881	0.00000051	0.00000001	-0.02463356
40.59751880	0.00000051	0.00000001	-0.02463205
40.60001880	0.00000051	0.00000001	-0.02463053
40.60251879	0.00000051	0.00000001	-0.02462901
40.60501879	0.00000051	0.00000001	-0.02462750
40.60751878	0.00000051	0.00000001	-0.02462598
40.61001878	0.00000051	0.00000001	-0.02462447
40.61251877	0.00000051	0.00000001	-0.02462295
40.61501877	0.00000051	0.00000001	-0.02462143
40.61751876	0.00000051	0.00000001	-0.02461992
40.62001876	0.00000051	0.00000001	-0.02461840
40.62251875	0.00000051	0.00000001	-0.02461689
40.62501875	0.00000051	0.00000001	-0.02461537
40.62751874	0.00000051	0.00000001	-0.02461386
40.63001874	0.00000051	0.00000001	-0.02461234
40.63251873	0.00000051	0.00000001	-0.02461083
40.63501873	0.00000051	0.00000001	-0.02460932
40.63751872	0.00000051	0.00000001	-0.02460780
40.64001872	0.00000050	0.00000001	-0.02460629
40.64251871	0.00000050	0.00000001	-0.02460477
40.64501871	0.00000050	0.00000001	-0.02460326
40.64751870	0.00000050	0.00000001	-0.02460175
40.65001870	0.00000050	0.00000001	-0.02460023
40.65251869	0.00000050	0.00000001	-0.02459872
40.65501869	0.00000050	0.00000001	-0.02459721
40.65751868	0.00000050	0.00000001	-0.02459570
40.66001868	0.00000050	0.00000001	-0.02459418
40.66251867	0.00000050	0.00000001	-0.02459267
40.66501867	0.00000050	0.00000001	-0.02459116
40.66751866	0.00000050	0.00000001	-0.02458965
40.67001866	0.00000050	0.00000001	-0.02458814
40.67251865	0.00000050	0.00000001	-0.02458663
40.67501865	0.00000050	0.00000001	-0.02458511
40.67751864	0.00000050	0.00000001	-0.02458360
40.68001864	0.00000050	0.00000001	-0.02458209
40.68251864	0.00000050	0.00000001	-0.02458058
40.68501863	0.00000049	0.00000001	-0.02457907
40.68751862	0.00000049	0.00000001	-0.02457756
40.69001862	0.00000049	0.00000001	-0.02457605
40.69251861	0.00000049	0.00000001	-0.02457454
40.69501861	0.00000049	0.00000001	-0.02457303
40.69751860	0.00000049	0.00000001	-0.02457152
40.70001860	0.00000049	0.00000001	-0.02457001
40.70251860	0.00000049	0.00000001	-0.02456850
40.70501859	0.00000049	0.00000001	-0.02456700
40.70751858	0.00000049	0.00000001	-0.02456549
40.71001858	0.00000049	0.00000001	-0.02456398
40.71251857	0.00000049	0.00000001	-0.02456247
40.71501857	0.00000049	0.00000001	-0.02456096
40.71751856	0.00000049	0.00000001	-0.02455945
40.72001856	0.00000049	0.00000001	-0.02455795
40.72251856	0.00000049	0.00000001	-0.02455644
40.72501855	0.00000049	0.00000001	-0.02455493
40.72751854	0.00000049	0.00000001	-0.02455342
40.73001854	0.00000048	0.00000001	-0.02455192
40.73251853	0.00000048	0.00000001	-0.02455041
40.73501853	0.00000048	0.00000001	-0.02454890
40.73751852	0.00000048	0.00000001	-0.02454740
40.74001852	0.00000048	0.00000001	-0.02454589
40.74251852	0.00000048	0.00000001	-0.02454438
40.74501851	0.00000048	0.00000001	-0.02454288
40.74751850	0.00000048	0.00000001	-0.02454137
40.75001850	0.00000048	0.00000001	-0.02453987
40.75251849	0.00000048	0.00000001	-0.02453836
40.75501849	0.00000048	0.00000001	-0.02453686
40.75751848	0.00000048	0.00000001	-0.02453535
40.76001848	0.00000048	0.00000001	-0.02453385
40.76251848	0.00000048	0.00000001	-0.02453234
40.76501847	0.00000048	0.00000001	-0.02453084
40.76751846	0.00000048	0.00000001	-0.02452933
40.77001846	0.00000048	0.00000001	-0.02452783
40.77251845	0.00000048	0.00000001	-0.02452632
40.77501845	0.00000047	0.00000001	-0.02452482
40.77751844	0.00000047	0.00000001	-0.02452332
40.78001844	0.00000047	0.00000001	-0.02452181
40.78251844	0.00000047	0.00000001	-0.02452031
40.78501843	0.00000047	0.00000001	-0.02451881
40.78751842	0.00000047	0.00000001	-0.02451730
40.79001842	0.00000047	0.00000001	-0.02451580
40.79251841	0.00000047	0.00000001	-0.02451430
40.79501841	0.00000047	0.00000001	-0.02451280
40.79751840	0.00000047	0.00000001	-0.02451129
40.80001840	0.00000047	0.00000001	-0.02450979
40.80251839	0.00000047	0.00000001	-0.02450829
40.80501839	0.00000047	0.00000001	-0.02450679
40.80751838	0.00000047	0.00000001	-0.02450529
40.81001838	0.00000047	0.00000001	-0.02450379
40.81251837	0.00000047	0.00000001	-0.02450229
40.81501837	0.00000047	0.00000001	-0.02450079
40.81751836	0.00000047	0.00000001	-0.02449928
40.82001836	0.00000047	0.00000001	-0.02449778
40.82251835	0.00000046	0.00000001	-0.02449628
40.82501835	0.00000046	0.00000001	-0.02449478
40.82751834	0.00000046	0.00000001	-0.02449328
40.83001834	0.00000046	0.00000001	-0.02449178
40.83251833	0.00000046	0.00000001	-0.02449028
40.83501833	0.00000046	0.00000001	-0.02448879
40.83751832	0.00000046	0.00000001	-0.02448729
40.84001832	0.00000046	0.00000001	-0.02448579
40.84251831	0.00000046	0.00000001	-0.02448429
40.84501831	0.00000046	0.00000001	-0.02448279
40.84751830	0.00000046	0.00000001	-0.02448129
40.85001830	0.00000046	0.00000001	-0.02447979
40.85251829	0.00000046	0.00000001	-0.02447830
40.85501829	0.00000046	0.00000001	-0.02447680
40.85751828	0.00000046	0.00000001	-0.02447530
40.86001828	0.00000046	0.00000001	-0.02447380
40.86251827	0.00000046	0.00000001	-0.02447230
40.86501827	0.00000046	0.00000001	-0.02447081
40.86751827	0.00000046	0.00000001	-0.02446931
40.87001826	0.00000045	0.00000001	-0.02446781
40.87251825	0.00000045	0.00000001	-0.02446632
40.87501825	0.00000045	0.00000001	-0.02446482
40.87751824	0.00000045	0.00000001	-0.02446332
40.88001824	0.00000045	0.00000001	-0.02446183
40.88251823	0.00000045	0.00000001	-0.02446033
40.88501823	0.00000045	0.00000001	-0.02445884
40.88751823	0.00000045	0.00000001	-0.02445734
40.89001822	0.00000045	0.00000001	-0.02445585
40.89251821	0.00000045	0.00000001	-0.02445435
40.89501821	0.00000045	0.00000001	-0.02445286
40.89751820	0.00000045	0.00000001	-0.02445136
40.90001820	0.00000045	0.00000001	-0.02444987
40.90251819	0.00000045	0.00000001	-0.02444837
40.90501819	0.00000045	0.00000001	-0.02444688
40.90751819	0.00000045	0.00000001	-0.02444538
40.91001818	0.00000045	0.00000001	-0.02444389
40.91251817	0.00000045	0.00000001	-0.02444240
40.91501817	0.00000045	0.00000001	-0.02444090
40.91751816	0.00000045	0.00000001	-0.02443941
40.92001816	0.00000044	0.00000001	-0.02443792
40.92251815	0.00000044	0.00000001	-0.02443642
40.92501815	0.00000044	0.00000001	-0.02443493
40.92751815	0.00000044	0.00000001	-0.02443344
40.93001814	0.00000044	0.00000001	-0.02443195
40.93251813	0.00000044	0.00000001	-0.02443045
40.93501813	0.00000044	0.00000001	-0.02442896
40.93751812	0.00000044	0.00000001	-0.02442747
40.94001812	0.00000044	0.00000001	-0.02442598
40.94251811	0.00000044	0.00000001	-0.02442449
40.94501811	0.00000044	0.00000001	-0.02442300
40.94751811	0.00000044	0.00000001	-0.02442150
40.95001810	0.00000044	0.00000001	-0.02442001
40.95251809	0.00000044	0.00000001	-0.02441852
40.95501809	0.00000044	0.00000001	-0.02441703
40.95751808	0.00000044	0.00000001	-0.02441554
40.96001808	0.00000044	0.00000001	-0.02441405
40.96251807	0.00000044	0.00000001	-0.02441256
40.96501807	0.00000044	0.00000001	-0.02441107
40.96751807	0.00000044	0.00000001	-0.02440958
40.97001806	0.00000043	0.00000001	-0.02440809
40.97251805	0.00000043	0.00000001	-0.02440660
40.97501805	0.00000043	0.00000001	-0.02440511
40.97751804	0.00000043	0.00000001	-0.02440363
40.98001804	0.00000043	0.00000001	-0.02440214
40.98251803	0.00000043	0.00000001	-0.02440065
40.98501803	0.00000043	0.00000001	-0.02439916
40.98751802	0.00000043	0.00000001	-0.02439767
40.99001802	0.00000043	0.00000001	-0.02439618
40.99251801	0.00000043	0.00000001	-0.02439470
40.99501801	0.00000043	0.00000001	-0.02439321
40.99751800	0.00000043	0.00000001	-0.02439172
41.00001800	0.00000043	0.00000001	-0.02439023
41.00251799	0.00000043	0.00000001	-0.02438875
41.00501799	0.00000043	0.00000001	-0.02438726
41.00751798	0.00000043	0.00000001	-0.02438577
41.01001798	0.00000043	0.00000001	-0.02438429
41.01251797	0.00000043	0.00000001	-0.02438280
41.01501797	0.00000043	0.00000001	-0.02438131
41.01751796	0.00000043	0.00000001	-0.02437983
41.02001796	0.00000043	0.00000001	-0.02437834
41.02251795	0.00000042	0.00000001	-0.02437686
41.02501795	0.00000042	0.00000001	-0.02437537
41.02751794	0.00000042	0.00000001	-0.02437388
41.03001794	0.00000042	0.00000001	-0.02437240
41.03251793	0.00000042	0.00000001	-0.02437091
41.03501793	0.00000042	0.00000001	-0.02436943
41.03751792	0.00000042	0.00000001	-0.02436795
41.04001792	0.00000042	0.00000001	-0.02436646
41.04251791	0.00000042	0.00000001	-0.02436498
41.04501791	0.00000042	0.00000001	-0.02436349
41.04751790	0.00000042	0.00000001	-0.02436201
41.05001790	0.00000042	0.00000001	-0.02436053
41.05251789	0.00000042	0.00000001	-0.02435904
41.05501789	0.00000042	0.00000001	-0.02435756
41.05751788	0.00000042	0.00000001	-0.02435608
41.06001788	0.00000042	0.00000001	-0.02435459
41.06251787	0.00000042	0.00000001	-0.02435311
41.06501787	0.00000042	0.00000001	-0.02435163
41.06751786	0.00000042	0.00000001	-0.02435014
41.07001786	0.00000042	0.00000001	-0.02434866
41.07251786	0.00000042	0.00000001	-0.02434718
41.07501785	0.00000041	0.00000001	-0.02434570
41.07751784	0.00000041	0.00000001	-0.02434422
41.08001784	0.00000041	0.00000001	-0.02434274
41.08251783	0.00000041	0.00000001	-0.02434125
41.08501783	0.00000041	0.00000001	-0.02433977
41.08751782	0.00000041	0.00000001	-0.02433829
41.09001782	0.00000041	0.00000001	-0.02433681
41.09251782	0.00000041	0.00000001	-0.02433533
41.09501781	0.00000041	0.00000001	-0.02433385
41.09751780	0.00000041	0.00000001	-0.02433237
41.10001780	0.00000041	0.00000001	-0.02433089
41.10251779	0.00000041	0.00000001	-0.02432941
41.10501779	0.00000041	0.00000001	-0.02432793
41.10751778	0.00000041	0.00000001	-0.02432645
41.11001778	0.00000041	0.00000001	-0.02432497
41.11251778	0.00000041	0.00000001	-0.02432349
41.11501777	0.00000041	0.00000001	-0.02432201
41.11751776	0.00000041	0.00000001	-0.02432053
41.12001776	0.00000041	0.00000001	-0.02431906
41.12251775	0.00000041	0.00000001	-0.02431758
41.12501775	0.00000041	0.00000001	-0.02431610
41.12751774	0.00000040	0.00000001	-0.02431462
41.13001774	0.00000040	0.00000001	-0.02431314
41.13251774	0.00000040	0.00000001	-0.02431167
41.13501773	0.00000040	0.00000001	-0.02431019
41.13751772	0.00000040	0.00000001	-0.02430871
41.14001772	0.00000040	0.00000001	-0.02430723
41.14251771	0.00000040	0.00000001	-0.02430576
41.14501771	0.00000040	0.00000001	-0.02430428
41.14751770	0.00000040	0.00000001	-0.02430280
41.15001770	0.00000040	0.00000001	-0.02430133
41.15251770	0.00000040	0.00000001	-0.02429985
41.15501769	0.00000040	0.00000001	-0.02429837
41.15751768	0.00000040	0.00000001	-0.02429690
41.16001768	0.00000040	0.00000001	-0.02429542
41.16251767	0.00000040	0.00000001	-0.02429395
41.16501767	0.00000040	0.00000001	-0.02429247
41.16751766	0.00000040	0.00000001	-0.02429100
41.17001766	0.00000040	0.00000001	-0.02428952
41.17251766	0.00000040	0.00000001	-0.02428805
41.17501765	0.00000040	0.00000001	-0.02428657
41.17751764	0.00000040	0.00000001	-0.02428510
41.18001764	0.00000040	0.00000001	-0.02428362
41.18251763	0.00000040	0.00000001	-0.02428215
41.18501763	0.00000039	0.00000001	-0.02428067
41.18751762	0.00000039	0.00000001	-0.02427920
41.19001762	0.00000039	0.00000001	-0.02427773
41.19251761	0.00000039	0.00000001	-0.02427625
41.19501761	0.00000039	0.00000001	-0.02427478
41.19751760	0.00000039	0.00000001	-0.02427331
41.20001760	0.00000039	0.00000001	-0.02427183
41.20251759	0.00000039	0.00000001	-0.02427036
41.20501759	0.00000039	0.00000001	-0.02426889
41.20751758	0.00000039	0.00000001	-0.02426742
41.21001758	0.00000039	0.00000001	-0.02426594
41.21251757	0.00000039	0.00000001	-0.02426447
41.21501757	0.00000039	0.00000001	-0.02426300
41.21751756	0.00000039	0.00000001	-0.02426153
41.22001756	0.00000039	0.00000001	-0.02426006
41.22251755	0.00000039	0.00000001	-0.02425859
41.22501755	0.00000039	0.00000001	-0.02425712
41.22751754	0.00000039	0.00000001	-0.02425564
41.23001754	0.00000039	0.00000001	-0.02425417
41.23251753	0.00000039	0.00000001	-0.02425270
41.23501753	0.00000039	0.00000001	-0.02425123
41.23751752	0.00000039	0.00000001	-0.02424976
41.24001752	0.00000038	0.00000001	-0.02424829
41.24251751	0.00000038	0.00000001	-0.02424682
41.24501751	0.00000038	0.00000001	-0.02424535
41.24751750	0.00000038	0.00000001	-0.02424388
41.25001750	0.00000038	0.00000001	-0.02424241
41.25251749	0.00000038	0.00000001	-0.02424094
41.25501749	0.00000038	0.00000001	-0.02423948
41.25751749	0.00000038	0.00000001	-0.02423801
41.26001748	0.00000038	0.00000001	-0.02423654
41.26251747	0.00000038	0.00000001	-0.02423507
41.26501747	0.00000038	0.00000001	-0.02423360
41.26751746	0.00000038	0.00000001	-0.02423213
41.27001746	0.00000038	0.00000001	-0.02423067
41.27251745	0.00000038	0.00000001	-0.02422920
41.27501745	0.00000038	0.00000001	-0.02422773
41.27751745	0.00000038	0.00000001	-0.02422626
41.28001744	0.00000038	0.00000001	-0.02422480
41.28251743	0.00000038	0.00000001	-0.02422333
41.28501743	0.00000038	0.00000001	-0.02422186
41.28751742	0.00000038	0.00000001	-0.02422040
41.29001742	0.00000038	0.00000001	-0.02421893
41.29251741	0.00000038	0.00000001	-0.02421746
41.29501741	0.00000038	0.00000001	-0.02421600
41.29751741	0.00000038	0.00000001	-0.02421453
41.30001740	0.00000037	0.00000001	-0.02421306
41.30251739	0.00000037	0.00000001	-0.02421160
41.30501739	0.00000037	0.00000001	-0.02421013
41.30751738	0.00000037	0.00000001	-0.02420867
41.31001738	0.00000037	0.00000001	-0.02420720
41.31251737	0.00000037	0.00000001	-0.02420574
41.31501737	0.00000037	0.00000001	-0.02420427
41.31751737	0.00000037	0.00000001	-0.02420281
41.32001736	0.00000037	0.00000001	-0.02420135
41.32251735	0.00000037	0.00000001	-0.02419988
41.32501735	0.00000037	0.00000001	-0.02419842
41.32751734	0.00000037	0.00000001	-0.02419695
41.33001734	0.00000037	0.00000001	-0.02419549
41.33251733	0.00000037	0.00000001	-0.02419403
41.33501733	0.00000037	0.00000001	-0.02419256
41.33751733	0.00000037	0.00000001	-0.02419110
41.34001732	0.00000037	0.00000001	-0.02418964
41.34251731	0.00000037	0.00000001	-0.02418817
41.34501731	0.00000037	0.00000001	-0.02418671
41.34751730	0.00000037	0.00000001	-0.02418525
41.35001730	0.00000037	0.00000001	-0.02418379
41.35251729	0.00000037	0.00000001	-0.02418232
41.35501729	0.00000037	0.00000001	-0.02418086
41.35751729	0.00000037	0.00000001	-0.02417940
41.36001728	0.00000036	0.00000001	-0.02417794
41.36251727	0.00000036	0.00000001	-0.02417648
41.36501727	0.00000036	0.00000001	-0.02417502
41.36751726	0.00000036	0.00000001	-0.02417356
41.37001726	0.00000036	0.00000001	-0.02417210
41.37251725	0.00000036	0.00000001	-0.02417063
41.37501725	0.00000036	0.00000001	-0.02416917
41.37751724	0.00000036	0.00000001	-0.02416771
41.38001724	0.00000036	0.00000001	-0.02416625
41.38251723	0.00000036	0.00000001	-0.02416479
41.38501723	0.00000036	0.00000001	-0.02416333
41.38751722	0.00000036	0.00000001	-0.02416187
41.39001722	0.00000036	0.00000001	-0.02416042
41.39251721	0.00000036	0.00000001	-0.02415896
41.39501721	0.00000036	0.00000001	-0.02415750
41.39751720	0.00000036	0.00000001	-0.02415604
41.40001720	0.00000036	0.00000001	-0.02415458
41.40251719	0.00000036	0.00000001	-0.02415312
41.40501719	0.00000036	0.00000001	-0.02415166
41.40751718	0.00000036	0.00000001	-0.02415020
41.41001718	0.00000036	0.00000001	-0.02414875
41.41251717	0.00000036	0.00000001	-0.02414729
41.41501717	0.00000036	0.00000001	-0.02414583
41.41751716	0.00000036	0.00000001	-0.02414437
41.42001716	0.00000035	0.00000001	-0.02414292
41.42251715	0.00000035	0.00000001	-0.02414146
41.42501715	0.00000035	0.00000001	-0.02414000
41.42751714	0.00000035	0.00000001	-0.02413855
41.43001714	0.00000035	0.00000001	-0.02413709
41.43251713	0.00000035	0.00000001	-0.02413563
41.43501713	0.00000035	0.00000001	-0.02413418
41.43751712	0.00000035	0.00000001	-0.02413272
41.44001712	0.00000035	0.00000001	-0.02413126
41.44251711	0.00000035	0.00000001	-0.02412981
41.44501711	0.00000035	0.00000001	-0.02412835
41.44751710	0.00000035	0.00000001	-0.02412690
41.45001710	0.00000035	0.00000001	-0.02412544
41.45251709	0.00000035	0.00000001	-0.02412399
41.45501709	0.00000035	0.00000001	-0.02412253
41.45751708	0.00000035	0.00000001	-0.02412108
41.46001708	0.00000035	0.00000001	-0.02411962
41.46251708	0.00000035	0.00000001	-0.02411817
41.46501707	0.00000035	0.00000001	-0.02411672
41.46751706	0.00000035	0.00000001	-0.02411526
41.47001706	0.00000035	0.00000001	-0.02411381
41.47251705	0.00000035	0.00000001	-0.02411235
41.47501705	0.00000035	0.00000001	-0.02411090
41.47751704	0.00000035	0.00000001	-0.02410945
41.48001704	0.00000035	0.00000001	-0.02410799
41.48251704	0.00000034	0.00000001	-0.02410654
41.48501703	0.00000034	0.00000001	-0.02410509
41.48751702	0.00000034	0.00000001	-0.02410364
41.49001702	0.00000034	0.00000001	-0.02410218
41.49251701	0.00000034	0.00000001	-0.02410073
41.49501701	0.00000034	0.00000001	-0.02409928
41.49751700	0.00000034	0.00000001	-0.02409783
41.50001700	0.00000034	0.00000001	-0.02409638
41.50251700	0.00000034	0.00000001	-0.02409492
41.50501699	0.00000034	0.00000001	-0.02409347
41.50751698	0.00000034	0.00000001	-0.02409202
41.51001698	0.00000034	0.00000001	-0.02409057
41.51251697	0.00000034	0.00000001	-0.02408912
41.51501697	0.00000034	0.00000001	-0.02408767
41.51751696	0.00000034	0.00000001	-0.02408622
41.52001696	0.00000034	0.00000001	-0.02408477
41.52251696	0.00000034	0.00000001	-0.02408332
41.52501695	0.00000034	0.00000001	-0.02408187
41.52751694	0.00000034	0.00000001	-0.02408042
41.53001694	0.00000034	0.00000001	-0.02407897
41.53251693	0.00000034	0.00000001	-0.02407752
41.53501693	0.00000034	0.00000001	-0.02407607
41.53751692	0.00000034	0.00000001	-0.02407462
41.54001692	0.00000034	0.00000001	-0.02407317
41.54251692	0.00000034	0.00000001	-0.02407172
41.54501691	0.00000034	0.00000001	-0.02407028
41.54751690	0.00000034	0.00000001	-0.02406883
41.55001690	0.00000033	0.00000001	-0.02406738
41.55251689	0.00000033	0.00000001	-0.02406593
41.55501689	0.00000033	0.00000001	-0.02406448
41.55751688	0.00000033	0.00000001	-0.02406304
41.56001688	0.00000033	0.00000001	-0.02406159
41.56251688	0.00000033	0.00000001	-0.02406014
41.56501687	0.00000033	0.00000001	-0.02405869
41.56751686	0.00000033	0.00000001	-0.02405725
41.57001686	0.00000033	0.00000001	-0.02405580
41.57251685	0.00000033	0.00000001	-0.02405435
41.57501685	0.00000033	0.00000001	-0.02405291
41.57751684	0.00000033	0.00000001	-0.02405146
41.58001684	0.00000033	0.00000001	-0.02405001
41.58251683	0.00000033	0.00000001	-0.02404857
41.58501683	0.00000033	0.00000001	-0.02404712
41.58751682	0.00000033	0.00000001	-0.02404568
41.59001682	0.00000033	0.00000001	-0.02404423
41.59251681	0.00000033	0.00000001	-0.02404279
41.59501681	0.00000033	0.00000001	-0.02404134
41.59751680	0.00000033	0.00000001	-0.02403990
41.60001680	0.00000033	0.00000001	-0.02403845
41.60251679	0.00000033	0.00000001	-0.02403701
41.60501679	0.00000033	0.00000001	-0.02403556
41.60751678	0.00000033	0.00000001	-0.02403412
41.61001678	0.00000033	0.00000001	-0.02403267
41.61251677	0.00000033	0.00000001	-0.02403123
41.61501677	0.00000032	0.00000001	-0.02402979
41.61751676	0.00000032	0.00000001	-0.02402834
41.62001676	0.00000032	0.00000001	-0.02402690
41.62251675	0.00000032	0.00000001	-0.02402546
41.62501675	0.00000032	0.00000001	-0.02402401
41.62751674	0.00000032	0.00000001	-0.02402257
41.63001674	0.00000032	0.00000001	-0.02402113
41.63251673	0.00000032	0.00000001	-0.02401969
41.63501673	0.00000032	0.00000001	-0.02401824
41.63751672	0.00000032	0.00000001	-0.02401680
41.64001672	0.00000032	0.00000001	-0.02401536
41.64251671	0.00000032	0.00000001	-0.02401392
41.64501671	0.00000032	0.00000001	-0.02401248
41.64751670	0.00000032	0.00000001	-0.02401104
41.65001670	0.00000032	0.00000001	-0.02400959
41.65251669	0.00000032	0.00000001	-0.02400815
41.65501669	0.00000032	0.00000001	-0.02400671
41.65751668	0.00000032	0.00000001	-0.02400527
