# l = 3
# n = 4
# E = -0.03124899
# r	u(r)	R(r)	V(r)
22.06005588	0.20986045	0.00951314	-0.04533080
22.06255587	0.20982440	0.00951043	-0.04532566
22.06505587	0.20978834	0.00950772	-0.04532053
22.06755586	0.20975228	0.00950501	-0.04531539
22.07005586	0.20971622	0.00950230	-0.04531026
22.07255585	0.20968015	0.00949959	-0.04530513
22.07505585	0.20964407	0.00949688	-0.04530000
22.07755584	0.20960799	0.00949417	-0.04529487
22.08005584	0.20957191	0.00949146	-0.04528974
22.08255583	0.20953582	0.00948875	-0.04528461
22.08505583	0.20949972	0.00948604	-0.04527949
22.08755582	0.20946363	0.00948333	-0.04527436
22.09005582	0.20942752	0.00948062	-0.04526924
22.09255581	0.20939142	0.00947792	-0.04526412
22.09505581	0.20935531	0.00947521	-0.04525899
22.09755580	0.20931919	0.00947250	-0.04525387
22.10005580	0.20928307	0.00946980	-0.04524875
22.10255579	0.20924695	0.00946709	-0.04524364
22.10505579	0.20921082	0.00946439	-0.04523852
22.10755578	0.20917468	0.00946168	-0.04523340
22.11005578	0.20913854	0.00945898	-0.04522829
22.11255577	0.20910240	0.00945627	-0.04522318
22.11505577	0.20906625	0.00945357	-0.04521806
22.11755576	0.20903010	0.00945087	-0.04521295
22.12005576	0.20899395	0.00944817	-0.04520784
22.12255575	0.20895779	0.00944546	-0.04520273
22.12505575	0.20892162	0.00944276	-0.04519763
22.12755574	0.20888545	0.00944006	-0.04519252
22.13005574	0.20884928	0.00943736	-0.04518741
22.13255573	0.20881310	0.00943466	-0.04518231
22.13505573	0.20877692	0.00943196	-0.04517721
22.13755572	0.20874073	0.00942926	-0.04517211
22.14005572	0.20870454	0.00942656	-0.04516700
22.14255571	0.20866834	0.00942386	-0.04516191
22.14505571	0.20863214	0.00942116	-0.04515681
22.14755570	0.20859594	0.00941846	-0.04515171
22.15005570	0.20855973	0.00941577	-0.04514661
22.15255569	0.20852352	0.00941307	-0.04514152
22.15505569	0.20848730	0.00941037	-0.04513642
22.15755568	0.20845108	0.00940767	-0.04513133
22.16005568	0.20841485	0.00940498	-0.04512624
22.16255567	0.20837862	0.00940228	-0.04512115
22.16505567	0.20834239	0.00939959	-0.04511606
22.16755566	0.20830615	0.00939689	-0.04511097
22.17005566	0.20826990	0.00939420	-0.04510589
22.17255565	0.20823366	0.00939150	-0.04510080
22.17505565	0.20819740	0.00938881	-0.04509572
22.17755564	0.20816115	0.00938612	-0.04509063
22.18005564	0.20812489	0.00938342	-0.04508555
22.18255563	0.20808862	0.00938073	-0.04508047
22.18505563	0.20805235	0.00937804	-0.04507539
22.18755562	0.20801608	0.00937535	-0.04507031
22.19005562	0.20797980	0.00937266	-0.04506523
22.19255561	0.20794352	0.00936997	-0.04506016
22.19505561	0.20790724	0.00936728	-0.04505508
22.19755560	0.20787095	0.00936459	-0.04505001
22.20005560	0.20783465	0.00936190	-0.04504493
22.20255559	0.20779835	0.00935921	-0.04503986
22.20505559	0.20776205	0.00935652	-0.04503479
22.20755558	0.20772574	0.00935383	-0.04502972
22.21005558	0.20768943	0.00935114	-0.04502465
22.21255557	0.20765312	0.00934846	-0.04501958
22.21505557	0.20761680	0.00934577	-0.04501452
22.21755556	0.20758047	0.00934308	-0.04500945
22.22005556	0.20754414	0.00934040	-0.04500439
22.22255555	0.20750781	0.00933771	-0.04499933
22.22505555	0.20747148	0.00933503	-0.04499426
22.22755554	0.20743514	0.00933234	-0.04498920
22.23005554	0.20739879	0.00932966	-0.04498414
22.23255553	0.20736244	0.00932697	-0.04497908
22.23505553	0.20732609	0.00932429	-0.04497403
22.23755552	0.20728973	0.00932161	-0.04496897
22.24005552	0.20725337	0.00931892	-0.04496392
22.24255551	0.20721701	0.00931624	-0.04495886
22.24505551	0.20718064	0.00931356	-0.04495381
22.24755550	0.20714426	0.00931088	-0.04494876
22.25005550	0.20710789	0.00930820	-0.04494371
22.25255549	0.20707151	0.00930552	-0.04493866
22.25505549	0.20703512	0.00930284	-0.04493361
22.25755548	0.20699873	0.00930016	-0.04492856
22.26005548	0.20696234	0.00929748	-0.04492352
22.26255547	0.20692594	0.00929480	-0.04491847
22.26505547	0.20688954	0.00929212	-0.04491343
22.26755546	0.20685313	0.00928944	-0.04490839
22.27005546	0.20681672	0.00928676	-0.04490335
22.27255545	0.20678031	0.00928409	-0.04489831
22.27505545	0.20674389	0.00928141	-0.04489327
22.27755544	0.20670747	0.00927873	-0.04488823
22.28005544	0.20667104	0.00927606	-0.04488319
22.28255543	0.20663461	0.00927338	-0.04487816
22.28505543	0.20659818	0.00927071	-0.04487312
22.28755542	0.20656174	0.00926803	-0.04486809
22.29005542	0.20652530	0.00926536	-0.04486306
22.29255541	0.20648885	0.00926268	-0.04485802
22.29505541	0.20645240	0.00926001	-0.04485299
22.29755540	0.20641595	0.00925734	-0.04484797
22.30005540	0.20637949	0.00925466	-0.04484294
22.30255539	0.20634303	0.00925199	-0.04483791
22.30505539	0.20630656	0.00924932	-0.04483289
22.30755538	0.20627009	0.00924665	-0.04482786
22.31005538	0.20623362	0.00924398	-0.04482284
22.31255537	0.20619714	0.00924131	-0.04481782
22.31505537	0.20616066	0.00923864	-0.04481279
22.31755536	0.20612418	0.00923597	-0.04480778
22.32005536	0.20608769	0.00923330	-0.04480276
22.32255535	0.20605120	0.00923063	-0.04479774
22.32505535	0.20601470	0.00922796	-0.04479272
22.32755534	0.20597820	0.00922529	-0.04478771
22.33005534	0.20594169	0.00922262	-0.04478269
22.33255533	0.20590518	0.00921996	-0.04477768
22.33505533	0.20586867	0.00921729	-0.04477267
22.33755532	0.20583216	0.00921462	-0.04476766
22.34005532	0.20579564	0.00921196	-0.04476265
22.34255531	0.20575911	0.00920929	-0.04475764
22.34505531	0.20572259	0.00920663	-0.04475263
22.34755530	0.20568605	0.00920396	-0.04474762
22.35005530	0.20564952	0.00920130	-0.04474262
22.35255529	0.20561298	0.00919863	-0.04473761
22.35505529	0.20557644	0.00919597	-0.04473261
22.35755528	0.20553989	0.00919331	-0.04472761
22.36005528	0.20550334	0.00919065	-0.04472261
22.36255527	0.20546678	0.00918798	-0.04471761
22.36505527	0.20543023	0.00918532	-0.04471261
22.36755526	0.20539366	0.00918266	-0.04470761
22.37005526	0.20535710	0.00918000	-0.04470262
22.37255525	0.20532053	0.00917734	-0.04469762
22.37505525	0.20528396	0.00917468	-0.04469263
22.37755524	0.20524738	0.00917202	-0.04468763
22.38005524	0.20521080	0.00916936	-0.04468264
22.38255523	0.20517422	0.00916670	-0.04467765
22.38505523	0.20513763	0.00916404	-0.04467266
22.38755522	0.20510104	0.00916139	-0.04466767
22.39005522	0.20506444	0.00915873	-0.04466269
22.39255521	0.20502784	0.00915607	-0.04465770
22.39505521	0.20499124	0.00915342	-0.04465271
22.39755520	0.20495463	0.00915076	-0.04464773
22.40005520	0.20491802	0.00914810	-0.04464275
22.40255519	0.20488141	0.00914545	-0.04463777
22.40505519	0.20484479	0.00914279	-0.04463278
22.40755518	0.20480817	0.00914014	-0.04462780
22.41005518	0.20477154	0.00913749	-0.04462283
22.41255517	0.20473491	0.00913483	-0.04461785
22.41505517	0.20469828	0.00913218	-0.04461287
22.41755516	0.20466165	0.00912953	-0.04460790
22.42005516	0.20462501	0.00912687	-0.04460292
22.42255515	0.20458836	0.00912422	-0.04459795
22.42505515	0.20455172	0.00912157	-0.04459298
22.42755514	0.20451507	0.00911892	-0.04458801
22.43005514	0.20447841	0.00911627	-0.04458304
22.43255513	0.20444176	0.00911362	-0.04457807
22.43505513	0.20440509	0.00911097	-0.04457310
22.43755512	0.20436843	0.00910832	-0.04456814
22.44005512	0.20433176	0.00910567	-0.04456317
22.44255511	0.20429509	0.00910302	-0.04455821
22.44505511	0.20425841	0.00910037	-0.04455324
22.44755510	0.20422174	0.00909773	-0.04454828
22.45005510	0.20418505	0.00909508	-0.04454332
22.45255509	0.20414837	0.00909243	-0.04453836
22.45505509	0.20411168	0.00908979	-0.04453340
22.45755508	0.20407498	0.00908714	-0.04452844
22.46005508	0.20403829	0.00908450	-0.04452349
22.46255507	0.20400159	0.00908185	-0.04451853
22.46505507	0.20396488	0.00907921	-0.04451358
22.46755506	0.20392818	0.00907656	-0.04450863
22.47005506	0.20389147	0.00907392	-0.04450367
22.47255505	0.20385475	0.00907128	-0.04449872
22.47505505	0.20381803	0.00906863	-0.04449377
22.47755504	0.20378131	0.00906599	-0.04448882
22.48005504	0.20374459	0.00906335	-0.04448388
22.48255503	0.20370786	0.00906071	-0.04447893
22.48505503	0.20367113	0.00905807	-0.04447398
22.48755502	0.20363439	0.00905543	-0.04446904
22.49005502	0.20359765	0.00905279	-0.04446410
22.49255501	0.20356091	0.00905015	-0.04445916
22.49505501	0.20352417	0.00904751	-0.04445421
22.49755500	0.20348742	0.00904487	-0.04444927
22.50005500	0.20345067	0.00904223	-0.04444434
22.50255499	0.20341391	0.00903959	-0.04443940
22.50505499	0.20337715	0.00903695	-0.04443446
22.50755498	0.20334039	0.00903432	-0.04442953
22.51005498	0.20330362	0.00903168	-0.04442459
22.51255497	0.20326685	0.00902904	-0.04441966
22.51505497	0.20323008	0.00902641	-0.04441473
22.51755496	0.20319330	0.00902377	-0.04440980
22.52005496	0.20315653	0.00902114	-0.04440486
22.52255495	0.20311974	0.00901850	-0.04439994
22.52505495	0.20308296	0.00901587	-0.04439501
22.52755494	0.20304617	0.00901324	-0.04439008
22.53005494	0.20300937	0.00901060	-0.04438516
22.53255493	0.20297258	0.00900797	-0.04438023
22.53505493	0.20293578	0.00900534	-0.04437531
22.53755492	0.20289898	0.00900271	-0.04437039
22.54005492	0.20286217	0.00900007	-0.04436546
22.54255491	0.20282536	0.00899744	-0.04436054
22.54505491	0.20278855	0.00899481	-0.04435562
22.54755490	0.20275173	0.00899218	-0.04435071
22.55005490	0.20271491	0.00898955	-0.04434579
22.55255489	0.20267809	0.00898692	-0.04434087
22.55505489	0.20264126	0.00898429	-0.04433596
22.55755488	0.20260443	0.00898167	-0.04433105
22.56005488	0.20256760	0.00897904	-0.04432613
22.56255487	0.20253077	0.00897641	-0.04432122
22.56505487	0.20249393	0.00897378	-0.04431631
22.56755486	0.20245708	0.00897116	-0.04431140
22.57005486	0.20242024	0.00896853	-0.04430649
22.57255485	0.20238339	0.00896591	-0.04430159
22.57505485	0.20234654	0.00896328	-0.04429668
22.57755484	0.20230968	0.00896066	-0.04429178
22.58005484	0.20227282	0.00895803	-0.04428687
22.58255483	0.20223596	0.00895541	-0.04428197
22.58505483	0.20219910	0.00895278	-0.04427707
22.58755482	0.20216223	0.00895016	-0.04427217
22.59005482	0.20212536	0.00894754	-0.04426727
22.59255481	0.20208848	0.00894492	-0.04426237
22.59505481	0.20205161	0.00894229	-0.04425747
22.59755480	0.20201473	0.00893967	-0.04425258
22.60005480	0.20197784	0.00893705	-0.04424768
22.60255479	0.20194096	0.00893443	-0.04424279
22.60505479	0.20190407	0.00893181	-0.04423789
22.60755478	0.20186717	0.00892919	-0.04423300
22.61005478	0.20183028	0.00892657	-0.04422811
22.61255477	0.20179338	0.00892395	-0.04422322
22.61505477	0.20175647	0.00892133	-0.04421833
22.61755476	0.20171957	0.00891872	-0.04421344
22.62005476	0.20168266	0.00891610	-0.04420856
22.62255475	0.20164575	0.00891348	-0.04420367
22.62505475	0.20160883	0.00891087	-0.04419879
22.62755474	0.20157191	0.00890825	-0.04419390
22.63005474	0.20153499	0.00890563	-0.04418902
22.63255473	0.20149807	0.00890302	-0.04418414
22.63505473	0.20146114	0.00890040	-0.04417926
22.63755472	0.20142421	0.00889779	-0.04417438
22.64005472	0.20138727	0.00889518	-0.04416950
22.64255471	0.20135034	0.00889256	-0.04416463
22.64505471	0.20131340	0.00888995	-0.04415975
22.64755470	0.20127646	0.00888734	-0.04415488
22.65005470	0.20123951	0.00888473	-0.04415000
22.65255469	0.20120256	0.00888211	-0.04414513
22.65505469	0.20116561	0.00887950	-0.04414026
22.65755468	0.20112865	0.00887689	-0.04413539
22.66005468	0.20109170	0.00887428	-0.04413052
22.66255467	0.20105473	0.00887167	-0.04412565
22.66505467	0.20101777	0.00886906	-0.04412078
22.66755466	0.20098080	0.00886645	-0.04411592
22.67005466	0.20094383	0.00886384	-0.04411105
22.67255465	0.20090686	0.00886124	-0.04410619
22.67505465	0.20086989	0.00885863	-0.04410133
22.67755464	0.20083291	0.00885602	-0.04409647
22.68005464	0.20079592	0.00885341	-0.04409160
22.68255463	0.20075894	0.00885081	-0.04408674
22.68505463	0.20072195	0.00884820	-0.04408189
22.68755462	0.20068496	0.00884560	-0.04407703
22.69005462	0.20064797	0.00884299	-0.04407217
22.69255461	0.20061097	0.00884039	-0.04406732
22.69505461	0.20057397	0.00883778	-0.04406246
22.69755460	0.20053697	0.00883518	-0.04405761
22.70005460	0.20049996	0.00883258	-0.04405276
22.70255459	0.20046296	0.00882997	-0.04404791
22.70505459	0.20042594	0.00882737	-0.04404306
22.70755458	0.20038893	0.00882477	-0.04403821
22.71005458	0.20035191	0.00882217	-0.04403336
22.71255457	0.20031489	0.00881957	-0.04402851
22.71505457	0.20027787	0.00881697	-0.04402367
22.71755456	0.20024084	0.00881437	-0.04401882
22.72005456	0.20020382	0.00881177	-0.04401398
22.72255455	0.20016679	0.00880917	-0.04400914
22.72505455	0.20012975	0.00880657	-0.04400429
22.72755454	0.20009271	0.00880397	-0.04399945
22.73005454	0.20005567	0.00880137	-0.04399462
22.73255453	0.20001863	0.00879877	-0.04398978
22.73505453	0.19998159	0.00879618	-0.04398494
22.73755452	0.19994454	0.00879358	-0.04398010
22.74005452	0.19990749	0.00879099	-0.04397527
22.74255451	0.19987043	0.00878839	-0.04397043
22.74505451	0.19983338	0.00878579	-0.04396560
22.74755450	0.19979632	0.00878320	-0.04396077
22.75005450	0.19975925	0.00878061	-0.04395594
22.75255449	0.19972219	0.00877801	-0.04395111
22.75505449	0.19968512	0.00877542	-0.04394628
22.75755448	0.19964805	0.00877283	-0.04394145
22.76005448	0.19961098	0.00877023	-0.04393663
22.76255447	0.19957390	0.00876764	-0.04393180
22.76505447	0.19953682	0.00876505	-0.04392698
22.76755446	0.19949974	0.00876246	-0.04392215
22.77005446	0.19946266	0.00875987	-0.04391733
22.77255445	0.19942557	0.00875728	-0.04391251
22.77505445	0.19938848	0.00875469	-0.04390769
22.77755444	0.19935139	0.00875210	-0.04390287
22.78005444	0.19931429	0.00874951	-0.04389805
22.78255443	0.19927719	0.00874692	-0.04389323
22.78505443	0.19924009	0.00874433	-0.04388842
22.78755442	0.19920299	0.00874174	-0.04388360
22.79005442	0.19916588	0.00873916	-0.04387879
22.79255441	0.19912877	0.00873657	-0.04387398
22.79505441	0.19909166	0.00873399	-0.04386916
22.79755440	0.19905455	0.00873140	-0.04386435
22.80005440	0.19901743	0.00872881	-0.04385954
22.80255439	0.19898031	0.00872623	-0.04385474
22.80505439	0.19894319	0.00872364	-0.04384993
22.80755438	0.19890607	0.00872106	-0.04384512
22.81005438	0.19886894	0.00871848	-0.04384032
22.81255437	0.19883181	0.00871589	-0.04383551
22.81505437	0.19879468	0.00871331	-0.04383071
22.81755436	0.19875754	0.00871073	-0.04382591
22.82005436	0.19872040	0.00870815	-0.04382111
22.82255435	0.19868326	0.00870557	-0.04381630
22.82505435	0.19864612	0.00870299	-0.04381151
22.82755434	0.19860897	0.00870041	-0.04380671
22.83005434	0.19857183	0.00869783	-0.04380191
22.83255433	0.19853467	0.00869525	-0.04379711
22.83505433	0.19849752	0.00869267	-0.04379232
22.83755432	0.19846037	0.00869009	-0.04378753
22.84005432	0.19842321	0.00868751	-0.04378273
22.84255431	0.19838605	0.00868493	-0.04377794
22.84505431	0.19834888	0.00868236	-0.04377315
22.84755430	0.19831172	0.00867978	-0.04376836
22.85005430	0.19827455	0.00867720	-0.04376357
22.85255429	0.19823738	0.00867463	-0.04375878
22.85505429	0.19820020	0.00867205	-0.04375400
22.85755428	0.19816303	0.00866948	-0.04374921
22.86005428	0.19812585	0.00866690	-0.04374443
22.86255427	0.19808867	0.00866433	-0.04373964
22.86505427	0.19805148	0.00866175	-0.04373486
22.86755426	0.19801430	0.00865918	-0.04373008
22.87005426	0.19797711	0.00865661	-0.04372530
22.87255425	0.19793991	0.00865404	-0.04372052
22.87505425	0.19790272	0.00865146	-0.04371574
22.87755424	0.19786552	0.00864889	-0.04371097
22.88005424	0.19782833	0.00864632	-0.04370619
22.88255423	0.19779112	0.00864375	-0.04370142
22.88505423	0.19775392	0.00864118	-0.04369664
22.88755422	0.19771671	0.00863861	-0.04369187
22.89005422	0.19767951	0.00863604	-0.04368710
22.89255421	0.19764230	0.00863348	-0.04368233
22.89505421	0.19760508	0.00863091	-0.04367756
22.89755420	0.19756787	0.00862834	-0.04367279
22.90005420	0.19753065	0.00862577	-0.04366802
22.90255419	0.19749343	0.00862321	-0.04366325
22.90505419	0.19745620	0.00862064	-0.04365849
22.90755418	0.19741898	0.00861807	-0.04365372
22.91005418	0.19738175	0.00861551	-0.04364896
22.91255417	0.19734452	0.00861294	-0.04364420
22.91505417	0.19730729	0.00861038	-0.04363943
22.91755416	0.19727005	0.00860781	-0.04363467
22.92005416	0.19723281	0.00860525	-0.04362991
22.92255415	0.19719557	0.00860269	-0.04362516
22.92505415	0.19715833	0.00860013	-0.04362040
22.92755414	0.19712109	0.00859756	-0.04361564
22.93005414	0.19708384	0.00859500	-0.04361089
22.93255413	0.19704659	0.00859244	-0.04360613
22.93505413	0.19700934	0.00858988	-0.04360138
22.93755412	0.19697209	0.00858732	-0.04359663
22.94005412	0.19693483	0.00858476	-0.04359188
22.94255411	0.19689757	0.00858220	-0.04358713
22.94505411	0.19686031	0.00857964	-0.04358238
22.94755410	0.19682305	0.00857708	-0.04357763
22.95005410	0.19678578	0.00857452	-0.04357288
22.95255409	0.19674851	0.00857197	-0.04356814
22.95505409	0.19671124	0.00856941	-0.04356339
22.95755408	0.19667397	0.00856685	-0.04355865
22.96005408	0.19663670	0.00856430	-0.04355390
22.96255407	0.19659942	0.00856174	-0.04354916
22.96505407	0.19656214	0.00855918	-0.04354442
22.96755406	0.19652486	0.00855663	-0.04353968
22.97005406	0.19648758	0.00855408	-0.04353494
22.97255405	0.19645029	0.00855152	-0.04353021
22.97505405	0.19641300	0.00854897	-0.04352547
22.97755404	0.19637571	0.00854641	-0.04352073
22.98005404	0.19633842	0.00854386	-0.04351600
22.98255403	0.19630113	0.00854131	-0.04351127
22.98505403	0.19626383	0.00853876	-0.04350653
22.98755402	0.19622653	0.00853621	-0.04350180
22.99005402	0.19618923	0.00853366	-0.04349707
22.99255401	0.19615192	0.00853111	-0.04349234
22.99505401	0.19611462	0.00852856	-0.04348761
22.99755400	0.19607731	0.00852601	-0.04348289
23.00005400	0.19604000	0.00852346	-0.04347816
23.00255399	0.19600269	0.00852091	-0.04347343
23.00505399	0.19596537	0.00851836	-0.04346871
23.00755398	0.19592806	0.00851581	-0.04346399
23.01005398	0.19589074	0.00851327	-0.04345926
23.01255397	0.19585342	0.00851072	-0.04345454
23.01505397	0.19581609	0.00850817	-0.04344982
23.01755396	0.19577877	0.00850563	-0.04344510
23.02005396	0.19574144	0.00850308	-0.04344038
23.02255395	0.19570411	0.00850054	-0.04343567
23.02505395	0.19566678	0.00849799	-0.04343095
23.02755394	0.19562945	0.00849545	-0.04342624
23.03005394	0.19559211	0.00849291	-0.04342152
23.03255393	0.19555477	0.00849036	-0.04341681
23.03505393	0.19551743	0.00848782	-0.04341210
23.03755392	0.19548009	0.00848528	-0.04340739
23.04005392	0.19544275	0.00848274	-0.04340268
23.04255391	0.19540540	0.00848020	-0.04339797
23.04505391	0.19536805	0.00847766	-0.04339326
23.04755390	0.19533070	0.00847512	-0.04338855
23.05005390	0.19529335	0.00847258	-0.04338385
23.05255389	0.19525599	0.00847004	-0.04337914
23.05505389	0.19521864	0.00846750	-0.04337444
23.05755388	0.19518128	0.00846496	-0.04336973
23.06005388	0.19514392	0.00846242	-0.04336503
23.06255387	0.19510655	0.00845989	-0.04336033
23.06505387	0.19506919	0.00845735	-0.04335563
23.06755386	0.19503182	0.00845481	-0.04335093
23.07005386	0.19499445	0.00845228	-0.04334624
23.07255385	0.19495708	0.00844974	-0.04334154
23.07505385	0.19491971	0.00844721	-0.04333684
23.07755384	0.19488234	0.00844467	-0.04333215
23.08005384	0.19484496	0.00844214	-0.04332746
23.08255383	0.19480758	0.00843960	-0.04332276
23.08505383	0.19477020	0.00843707	-0.04331807
23.08755382	0.19473282	0.00843454	-0.04331338
23.09005382	0.19469543	0.00843200	-0.04330869
23.09255381	0.19465805	0.00842947	-0.04330400
23.09505381	0.19462066	0.00842694	-0.04329931
23.09755380	0.19458327	0.00842441	-0.04329463
23.10005380	0.19454587	0.00842188	-0.04328994
23.10255379	0.19450848	0.00841935	-0.04328526
23.10505379	0.19447108	0.00841682	-0.04328057
23.10755378	0.19443368	0.00841429	-0.04327589
23.11005378	0.19439628	0.00841176	-0.04327121
23.11255377	0.19435888	0.00840923	-0.04326653
23.11505377	0.19432148	0.00840671	-0.04326185
23.11755376	0.19428407	0.00840418	-0.04325717
23.12005376	0.19424666	0.00840165	-0.04325249
23.12255375	0.19420925	0.00839913	-0.04324782
23.12505375	0.19417184	0.00839660	-0.04324314
23.12755374	0.19413443	0.00839408	-0.04323847
23.13005374	0.19409701	0.00839155	-0.04323379
23.13255373	0.19405960	0.00838903	-0.04322912
23.13505373	0.19402218	0.00838650	-0.04322445
23.13755372	0.19398476	0.00838398	-0.04321978
23.14005372	0.19394733	0.00838146	-0.04321511
23.14255371	0.19390991	0.00837893	-0.04321044
23.14505371	0.19387248	0.00837641	-0.04320578
23.14755370	0.19383505	0.00837389	-0.04320111
23.15005370	0.19379762	0.00837137	-0.04319644
23.15255369	0.19376019	0.00836885	-0.04319178
23.15505369	0.19372276	0.00836633	-0.04318712
23.15755368	0.19368532	0.00836381	-0.04318245
23.16005368	0.19364789	0.00836129	-0.04317779
23.16255367	0.19361045	0.00835877	-0.04317313
23.16505367	0.19357300	0.00835625	-0.04316847
23.16755366	0.19353556	0.00835373	-0.04316381
23.17005366	0.19349812	0.00835122	-0.04315916
23.17255365	0.19346067	0.00834870	-0.04315450
23.17505365	0.19342322	0.00834618	-0.04314985
23.17755364	0.19338577	0.00834367	-0.04314519
23.18005364	0.19334832	0.00834115	-0.04314054
23.18255363	0.19331087	0.00833864	-0.04313589
23.18505363	0.19327341	0.00833612	-0.04313124
23.18755362	0.19323596	0.00833361	-0.04312658
23.19005362	0.19319850	0.00833109	-0.04312194
23.19255361	0.19316104	0.00832858	-0.04311729
23.19505361	0.19312358	0.00832607	-0.04311264
23.19755360	0.19308611	0.00832355	-0.04310799
23.20005360	0.19304865	0.00832104	-0.04310335
23.20255359	0.19301118	0.00831853	-0.04309870
23.20505359	0.19297371	0.00831602	-0.04309406
23.20755358	0.19293624	0.00831351	-0.04308942
23.21005358	0.19289877	0.00831100	-0.04308478
23.21255357	0.19286129	0.00830849	-0.04308014
23.21505357	0.19282382	0.00830598	-0.04307550
23.21755356	0.19278634	0.00830347	-0.04307086
23.22005356	0.19274886	0.00830097	-0.04306622
23.22255355	0.19271138	0.00829846	-0.04306159
23.22505355	0.19267390	0.00829595	-0.04305695
23.22755354	0.19263641	0.00829344	-0.04305232
23.23005354	0.19259893	0.00829094	-0.04304768
23.23255353	0.19256144	0.00828843	-0.04304305
23.23505353	0.19252395	0.00828593	-0.04303842
23.23755352	0.19248646	0.00828342	-0.04303379
23.24005352	0.19244897	0.00828092	-0.04302916
23.24255351	0.19241148	0.00827841	-0.04302453
23.24505351	0.19237398	0.00827591	-0.04301991
23.24755350	0.19233648	0.00827341	-0.04301528
23.25005350	0.19229899	0.00827091	-0.04301065
23.25255349	0.19226149	0.00826840	-0.04300603
23.25505349	0.19222398	0.00826590	-0.04300141
23.25755348	0.19218648	0.00826340	-0.04299678
23.26005348	0.19214898	0.00826090	-0.04299216
23.26255347	0.19211147	0.00825840	-0.04298754
23.26505347	0.19207396	0.00825590	-0.04298292
23.26755346	0.19203645	0.00825340	-0.04297830
23.27005346	0.19199894	0.00825090	-0.04297369
23.27255345	0.19196143	0.00824840	-0.04296907
23.27505345	0.19192391	0.00824591	-0.04296446
23.27755344	0.19188640	0.00824341	-0.04295984
23.28005344	0.19184888	0.00824091	-0.04295523
23.28255343	0.19181136	0.00823842	-0.04295062
23.28505343	0.19177384	0.00823592	-0.04294600
23.28755342	0.19173632	0.00823342	-0.04294139
23.29005342	0.19169880	0.00823093	-0.04293678
23.29255341	0.19166127	0.00822844	-0.04293218
23.29505341	0.19162375	0.00822594	-0.04292757
23.29755340	0.19158622	0.00822345	-0.04292296
23.30005340	0.19154869	0.00822095	-0.04291836
23.30255339	0.19151116	0.00821846	-0.04291375
23.30505339	0.19147363	0.00821597	-0.04290915
23.30755338	0.19143609	0.00821348	-0.04290455
23.31005338	0.19139856	0.00821099	-0.04289994
23.31255337	0.19136102	0.00820850	-0.04289534
23.31505337	0.19132348	0.00820601	-0.04289074
23.31755336	0.19128594	0.00820352	-0.04288615
23.32005336	0.19124840	0.00820103	-0.04288155
23.32255335	0.19121086	0.00819854	-0.04287695
23.32505335	0.19117332	0.00819605	-0.04287236
23.32755334	0.19113577	0.00819356	-0.04286776
23.33005334	0.19109822	0.00819108	-0.04286317
23.33255333	0.19106068	0.00818859	-0.04285858
23.33505333	0.19102313	0.00818610	-0.04285398
23.33755332	0.19098558	0.00818362	-0.04284939
23.34005332	0.19094802	0.00818113	-0.04284480
23.34255331	0.19091047	0.00817865	-0.04284021
23.34505331	0.19087291	0.00817616	-0.04283563
23.34755330	0.19083536	0.00817368	-0.04283104
23.35005330	0.19079780	0.00817119	-0.04282645
23.35255329	0.19076024	0.00816871	-0.04282187
23.35505329	0.19072268	0.00816623	-0.04281729
23.35755328	0.19068512	0.00816375	-0.04281270
23.36005328	0.19064756	0.00816126	-0.04280812
23.36255327	0.19060999	0.00815878	-0.04280354
23.36505327	0.19057242	0.00815630	-0.04279896
23.36755326	0.19053486	0.00815382	-0.04279438
23.37005326	0.19049729	0.00815134	-0.04278980
23.37255325	0.19045972	0.00814886	-0.04278523
23.37505325	0.19042215	0.00814638	-0.04278065
23.37755324	0.19038458	0.00814391	-0.04277608
23.38005324	0.19034700	0.00814143	-0.04277150
23.38255323	0.19030943	0.00813895	-0.04276693
23.38505323	0.19027185	0.00813647	-0.04276236
23.38755322	0.19023427	0.00813400	-0.04275779
23.39005322	0.19019669	0.00813152	-0.04275322
23.39255321	0.19015911	0.00812904	-0.04274865
23.39505321	0.19012153	0.00812657	-0.04274408
23.39755320	0.19008395	0.00812410	-0.04273951
23.40005320	0.19004636	0.00812162	-0.04273495
23.40255319	0.19000878	0.00811915	-0.04273038
23.40505319	0.18997119	0.00811667	-0.04272582
23.40755318	0.18993361	0.00811420	-0.04272125
23.41005318	0.18989602	0.00811173	-0.04271669
23.41255317	0.18985843	0.00810926	-0.04271213
23.41505317	0.18982083	0.00810679	-0.04270757
23.41755316	0.18978324	0.00810432	-0.04270301
23.42005316	0.18974565	0.00810185	-0.04269845
23.42255315	0.18970805	0.00809938	-0.04269389
23.42505315	0.18967046	0.00809691	-0.04268934
23.42755314	0.18963286	0.00809444	-0.04268478
23.43005314	0.18959526	0.00809197	-0.04268023
23.43255313	0.18955766	0.00808950	-0.04267567
23.43505313	0.18952006	0.00808703	-0.04267112
23.43755312	0.18948246	0.00808457	-0.04266657
23.44005312	0.18944485	0.00808210	-0.04266202
23.44255311	0.18940725	0.00807963	-0.04265747
23.44505311	0.18936964	0.00807717	-0.04265292
23.44755310	0.18933204	0.00807470	-0.04264837
23.45005310	0.18929443	0.00807224	-0.04264383
23.45255309	0.18925682	0.00806977	-0.04263928
