0.724276 0.310017 -1.113876
0.725275 0.308904 -1.114023
0.726274 0.307791 -1.114168
0.727273 0.306678 -1.114313
0.728272 0.305565 -1.114457
0.729271 0.304452 -1.114600
0.730270 0.303338 -1.114742
0.731269 0.302224 -1.114883
0.732268 0.301110 -1.115023
0.733267 0.299996 -1.115162
0.734266 0.298882 -1.115300
0.735265 0.297768 -1.115437
0.736264 0.296654 -1.115573
0.737263 0.295539 -1.115708
0.738262 0.294425 -1.115843
0.739261 0.293310 -1.115976
0.740260 0.292195 -1.116108
0.741259 0.291080 -1.116240
0.742258 0.289965 -1.116370
0.743257 0.288849 -1.116500
0.744256 0.287734 -1.116629
0.745255 0.286618 -1.116757
0.746254 0.285502 -1.116883
0.747253 0.284387 -1.117009
0.748252 0.283271 -1.117134
0.749251 0.282155 -1.117258
0.750250 0.281038 -1.117382
0.751249 0.279922 -1.117504
0.752248 0.278806 -1.117625
0.753247 0.277689 -1.117746
0.754246 0.276572 -1.117865
0.755245 0.275456 -1.117984
0.756244 0.274339 -1.118102
0.757243 0.273222 -1.118219
0.758242 0.272104 -1.118335
0.759241 0.270987 -1.118450
0.760240 0.269870 -1.118564
0.761239 0.268752 -1.118677
0.762238 0.267635 -1.118790
0.763237 0.266517 -1.118901
0.764236 0.265399 -1.119012
0.765235 0.264281 -1.119122
0.766234 0.263163 -1.119231
0.767233 0.262045 -1.119339
0.768232 0.260927 -1.119446
0.769231 0.259808 -1.119553
0.770230 0.258690 -1.119658
0.771229 0.257571 -1.119763
0.772228 0.256453 -1.119867
0.773227 0.255334 -1.119970
0.774226 0.254215 -1.120072
0.775225 0.253096 -1.120173
0.776224 0.251977 -1.120274
0.777223 0.250858 -1.120373
0.778222 0.249738 -1.120472
